test_id,y_pred
88784,bipolar
80453,stress
31009,suicidal
7635,stress
60141,suicidal
44166,depression
19564,personality disorder
43692,suicidal
96047,bipolar
10526,bipolar
76211,depression
79381,stress
84917,personality disorder
54056,suicidal
53487,suicidal
75775,suicidal
96189,bipolar
39971,suicidal
22035,stress
12006,anxiety
96813,personality disorder
76421,depression
49123,suicidal
60276,bipolar
48132,depression
73469,depression
19665,personality disorder
7790,personality disorder
94628,stress
19866,personality disorder
79949,stress
46706,depression
39739,suicidal
5385,personality disorder
31104,stress
71103,suicidal
19249,bipolar
76957,depression
96877,bipolar
83995,anxiety
76990,depression
4998,personality disorder
4378,stress
87870,anxiety
44456,depression
63388,depression
16182,stress
96525,bipolar
611,stress
21782,stress
57699,suicidal
3578,stress
5080,personality disorder
29479,suicidal
52215,depression
57488,suicidal
97873,personality disorder
41259,depression
26314,stress
881,stress
29578,suicidal
17242,stress
67317,normal
44929,depression
50894,suicidal
10425,stress
99901,personality disorder
78564,anxiety
11897,bipolar
98889,stress
30776,personality disorder
56774,anxiety
17299,personality disorder
72154,bipolar
50135,suicidal
32077,personality disorder
43430,depression
56552,suicidal
27081,depression
34365,suicidal
21051,personality disorder
80149,stress
65636,depression
37163,suicidal
71567,depression
17143,personality disorder
21951,stress
100460,bipolar
57511,stress
98827,bipolar
66266,depression
31887,suicidal
38484,depression
19678,personality disorder
84274,anxiety
22624,stress
41094,depression
67226,depression
70898,normal
102014,personality disorder
49269,depression
27863,depression
76264,depression
72572,bipolar
73893,depression
87405,stress
55059,suicidal
55852,personality disorder
91968,personality disorder
10714,anxiety
87489,personality disorder
43453,suicidal
70218,depression
11938,stress
5391,anxiety
49396,depression
37560,depression
38525,depression
9070,personality disorder
14392,bipolar
96132,bipolar
31348,normal
101836,personality disorder
33287,depression
89218,bipolar
77899,personality disorder
32223,suicidal
76363,depression
68486,suicidal
16408,personality disorder
71384,depression
28829,normal
18904,stress
45397,depression
20,anxiety
52974,suicidal
56631,normal
78814,personality disorder
7213,anxiety
64993,depression
31191,normal
59638,stress
6338,stress
74175,bipolar
49972,depression
2163,bipolar
36535,suicidal
68951,depression
69884,depression
98373,anxiety
35955,depression
22877,stress
103377,anxiety
98021,bipolar
50780,suicidal
19563,personality disorder
9580,stress
33842,suicidal
21309,stress
88124,stress
92088,personality disorder
31376,suicidal
102778,bipolar
46580,suicidal
16037,bipolar
83420,bipolar
53396,depression
37004,suicidal
50274,depression
31811,suicidal
93578,anxiety
75884,depression
13893,personality disorder
33809,personality disorder
68752,depression
99502,bipolar
61955,normal
99152,bipolar
36577,suicidal
83816,stress
75040,depression
91562,personality disorder
70100,depression
67339,suicidal
36207,suicidal
97776,personality disorder
48448,suicidal
86942,anxiety
39672,depression
2633,anxiety
54331,depression
21280,stress
76056,suicidal
73834,depression
95123,stress
55837,depression
89883,stress
77237,depression
41030,depression
91763,personality disorder
25126,anxiety
11284,personality disorder
9985,stress
18290,personality disorder
55919,suicidal
82275,anxiety
28658,normal
5472,personality disorder
64748,depression
76993,depression
66446,depression
28083,suicidal
21677,stress
32594,suicidal
43895,depression
5713,stress
95110,stress
38307,depression
92140,personality disorder
1594,stress
2503,stress
67725,suicidal
41989,depression
55739,suicidal
90319,personality disorder
98450,stress
74822,suicidal
66165,depression
27605,suicidal
45785,suicidal
424,bipolar
68043,suicidal
5744,stress
94828,stress
101489,anxiety
2479,bipolar
100359,bipolar
97168,personality disorder
45993,depression
47698,depression
22397,stress
5817,anxiety
32434,suicidal
71935,depression
63688,depression
35898,suicidal
100410,personality disorder
99352,anxiety
93769,stress
56053,depression
60233,depression
72349,depression
58769,stress
12942,stress
27704,stress
44476,suicidal
7811,anxiety
95314,stress
90918,stress
60465,depression
95605,stress
34996,suicidal
63896,depression
101229,personality disorder
10686,personality disorder
54133,suicidal
9662,personality disorder
19863,personality disorder
11900,stress
60048,depression
13955,personality disorder
7192,stress
11912,anxiety
7264,bipolar
30475,normal
101429,stress
69493,suicidal
28852,depression
57374,stress
36446,depression
61477,depression
90772,stress
71946,depression
25378,anxiety
83522,stress
53932,personality disorder
28268,suicidal
33103,depression
37794,suicidal
77044,depression
63821,depression
56705,stress
12516,stress
30062,depression
83065,stress
16369,anxiety
43607,depression
101272,anxiety
58043,stress
18924,personality disorder
98575,personality disorder
70494,depression
341,stress
69691,depression
76879,suicidal
91969,personality disorder
45568,depression
5480,personality disorder
45514,suicidal
84539,stress
65841,depression
92663,anxiety
61420,depression
50042,stress
28371,suicidal
72695,depression
66361,depression
6982,anxiety
48277,suicidal
6820,personality disorder
11805,personality disorder
65099,depression
101187,stress
17847,stress
35500,depression
12903,personality disorder
92144,personality disorder
36711,depression
40287,depression
39070,depression
7596,personality disorder
57248,suicidal
65297,depression
87045,anxiety
3217,anxiety
61878,stress
48931,suicidal
54230,depression
76231,suicidal
69696,suicidal
51719,depression
6369,anxiety
81945,stress
25834,anxiety
20377,personality disorder
57683,suicidal
35934,suicidal
43413,depression
82410,bipolar
99125,stress
34052,depression
53276,depression
20566,anxiety
56800,suicidal
74630,depression
34237,depression
29904,stress
84625,anxiety
8714,stress
19631,personality disorder
94134,stress
22206,stress
37485,depression
61409,depression
14451,bipolar
47151,depression
9281,anxiety
53426,depression
16403,stress
65419,depression
9477,personality disorder
80860,stress
33198,depression
92147,personality disorder
101330,stress
58942,stress
27504,suicidal
37928,depression
36411,suicidal
94291,stress
62298,suicidal
19653,personality disorder
59755,stress
103243,stress
75019,depression
75837,depression
19842,personality disorder
885,stress
56788,stress
26167,anxiety
15319,stress
20275,personality disorder
101794,stress
59206,normal
11751,personality disorder
58238,stress
47957,depression
28253,normal
13333,stress
37639,depression
42412,depression
64610,depression
13709,personality disorder
52452,suicidal
14653,stress
22509,stress
2870,anxiety
15375,stress
34455,depression
11795,bipolar
83410,personality disorder
19152,personality disorder
23877,anxiety
100125,stress
39478,depression
23456,anxiety
72919,suicidal
21912,stress
97486,personality disorder
70820,depression
29153,suicidal
84971,personality disorder
66203,depression
44010,depression
51526,depression
58835,stress
18095,stress
28916,suicidal
15688,bipolar
101570,stress
21526,stress
13595,stress
32810,bipolar
59404,stress
56492,normal
91373,personality disorder
69211,suicidal
65091,depression
5237,anxiety
95846,stress
99115,anxiety
86832,stress
23190,stress
92457,stress
97687,personality disorder
86983,anxiety
21153,stress
89900,stress
64383,depression
43121,depression
58580,stress
40141,depression
34833,depression
58160,stress
37554,depression
54977,suicidal
6470,personality disorder
82615,stress
70141,suicidal
78163,bipolar
2867,bipolar
8533,personality disorder
26643,suicidal
60060,depression
67322,suicidal
9130,stress
20745,personality disorder
31126,suicidal
62093,normal
89615,anxiety
97338,personality disorder
90355,anxiety
49152,depression
8550,stress
33363,depression
26918,suicidal
91716,personality disorder
94434,stress
88563,bipolar
29470,normal
5798,stress
5077,anxiety
77305,depression
26361,bipolar
9212,personality disorder
60017,depression
38408,depression
4172,anxiety
84470,stress
92333,anxiety
365,stress
39032,depression
56253,depression
52080,depression
36182,suicidal
76563,suicidal
62603,suicidal
14831,stress
98239,bipolar
87180,stress
807,stress
3165,personality disorder
56601,suicidal
80245,anxiety
98601,bipolar
44638,depression
86911,stress
49750,depression
95579,stress
32444,depression
22340,stress
39836,depression
20874,personality disorder
56417,normal
1024,stress
14257,bipolar
73438,depression
4390,stress
97733,personality disorder
22655,stress
84430,bipolar
84263,stress
82581,stress
5103,personality disorder
95067,stress
101953,anxiety
59339,stress
24373,bipolar
42143,depression
2082,personality disorder
73999,depression
69625,suicidal
55659,suicidal
52830,suicidal
48872,depression
34021,depression
22785,stress
56885,stress
30512,normal
3362,stress
72759,depression
61107,depression
64164,depression
96565,anxiety
20714,personality disorder
22251,stress
90926,stress
97106,personality disorder
73270,depression
38620,depression
75967,depression
53134,depression
69634,normal
64172,depression
42789,depression
98636,stress
57776,stress
46376,suicidal
21173,stress
53091,depression
74725,depression
68753,depression
69457,depression
54544,stress
46757,depression
39768,suicidal
8936,bipolar
68555,normal
15630,personality disorder
79127,personality disorder
11727,stress
28814,depression
43093,suicidal
76974,depression
66945,suicidal
98170,personality disorder
24769,anxiety
47265,depression
74047,depression
2386,stress
10527,bipolar
98774,anxiety
33602,suicidal
92322,personality disorder
4980,anxiety
59502,suicidal
31015,suicidal
93032,anxiety
55588,depression
83693,personality disorder
34040,suicidal
58969,normal
20356,anxiety
66539,depression
83888,stress
8037,stress
21480,stress
12229,bipolar
45267,depression
50622,depression
74272,bipolar
65515,depression
44729,suicidal
21947,stress
82190,anxiety
85026,stress
3636,stress
23717,stress
9581,stress
101888,stress
71316,depression
35686,depression
7522,stress
83740,stress
93499,stress
14207,bipolar
96946,bipolar
3895,bipolar
94107,stress
2782,stress
64349,depression
61714,depression
35588,depression
19168,bipolar
84918,anxiety
20339,personality disorder
19769,personality disorder
92657,anxiety
27356,normal
9211,stress
47231,depression
77437,stress
12487,personality disorder
63824,depression
14444,personality disorder
29341,stress
70896,depression
9743,personality disorder
45355,personality disorder
71571,depression
20326,personality disorder
45547,suicidal
8102,stress
89493,stress
33120,depression
65006,depression
82444,personality disorder
38645,depression
14226,personality disorder
62166,normal
3117,personality disorder
39835,depression
64938,depression
47480,suicidal
94656,stress
73387,depression
71891,depression
101301,anxiety
94974,stress
30729,normal
55876,depression
68935,normal
36345,depression
39091,depression
99481,stress
46836,suicidal
72830,depression
78196,personality disorder
67140,depression
77808,anxiety
11156,stress
19217,bipolar
68021,normal
32334,depression
25718,anxiety
648,personality disorder
39406,depression
64962,depression
68449,normal
80947,bipolar
72054,depression
83625,personality disorder
64630,depression
23797,anxiety
22081,stress
32439,depression
7427,anxiety
94209,stress
68146,depression
54959,stress
64252,depression
90263,personality disorder
75111,suicidal
33565,depression
80184,anxiety
96330,bipolar
79503,anxiety
36839,depression
69100,depression
46977,suicidal
43915,depression
34011,depression
27799,depression
90359,anxiety
5654,personality disorder
96153,bipolar
64811,depression
78662,stress
13656,anxiety
28582,normal
86984,anxiety
28737,normal
52124,suicidal
4918,bipolar
56484,suicidal
16056,anxiety
74073,depression
54995,suicidal
44181,suicidal
17401,bipolar
15933,bipolar
40137,depression
42531,depression
103015,anxiety
79880,anxiety
5621,anxiety
64133,depression
99978,bipolar
48136,depression
56349,stress
53194,depression
46614,depression
33706,depression
23854,bipolar
66005,depression
90605,anxiety
52589,depression
37257,suicidal
1604,stress
57982,stress
15530,personality disorder
3170,anxiety
54015,suicidal
29810,depression
78812,stress
70854,depression
76973,depression
30568,suicidal
11108,personality disorder
38351,depression
89380,bipolar
20662,personality disorder
98944,personality disorder
87087,anxiety
66657,normal
19934,personality disorder
37742,suicidal
38576,depression
65615,depression
77377,stress
21296,stress
53069,suicidal
33923,depression
59316,stress
39787,suicidal
63242,suicidal
79595,stress
18392,stress
38552,depression
29455,suicidal
43162,depression
56251,suicidal
13913,personality disorder
101681,stress
97886,anxiety
36549,depression
1517,anxiety
56267,depression
44794,depression
26640,suicidal
23400,stress
3976,stress
102070,anxiety
13265,stress
6721,anxiety
8022,stress
26897,suicidal
98518,anxiety
70309,normal
16986,stress
42351,suicidal
59287,normal
69445,stress
90723,stress
7535,personality disorder
26185,stress
2202,bipolar
5441,stress
38873,suicidal
5710,personality disorder
28924,suicidal
89226,bipolar
84634,bipolar
51890,depression
52010,depression
49345,depression
1505,anxiety
9790,anxiety
39063,depression
91950,personality disorder
15130,stress
734,personality disorder
22115,stress
21220,stress
74080,depression
13016,personality disorder
67655,depression
40670,depression
98195,bipolar
102255,personality disorder
16683,bipolar
22816,stress
32781,personality disorder
10672,anxiety
43747,depression
28878,depression
29819,depression
34461,depression
23745,stress
3844,anxiety
72973,depression
52877,stress
69592,depression
57612,stress
71111,suicidal
2927,bipolar
95902,bipolar
3228,personality disorder
12294,stress
30765,suicidal
76293,depression
15147,stress
74251,depression
17114,stress
72658,suicidal
72100,suicidal
46479,depression
103102,stress
23420,stress
10215,stress
32251,suicidal
10294,stress
75830,depression
6023,anxiety
4917,anxiety
49471,suicidal
14221,bipolar
18608,stress
6285,anxiety
71849,depression
23344,bipolar
74317,depression
3133,personality disorder
64048,suicidal
91816,personality disorder
43179,suicidal
96571,personality disorder
40223,suicidal
39064,depression
48339,suicidal
58347,normal
24066,bipolar
82487,anxiety
67170,depression
71508,depression
23440,stress
27530,normal
90686,stress
94728,stress
46618,suicidal
64687,normal
79376,bipolar
5815,personality disorder
13850,anxiety
5358,personality disorder
25433,stress
72412,depression
95419,stress
77339,stress
26557,normal
22163,stress
67692,normal
61700,bipolar
51708,depression
100403,personality disorder
93792,stress
76696,bipolar
28426,stress
5119,stress
21055,personality disorder
88803,stress
13561,anxiety
77433,stress
65587,depression
93514,anxiety
65499,depression
33228,depression
75122,depression
34585,depression
21731,stress
12180,stress
77436,bipolar
91468,personality disorder
17039,personality disorder
17928,anxiety
11443,bipolar
78276,personality disorder
56614,suicidal
4336,anxiety
6393,bipolar
4755,bipolar
99093,stress
97832,bipolar
74426,depression
52402,depression
89657,stress
91712,personality disorder
19163,anxiety
720,personality disorder
42859,depression
32412,normal
6658,stress
72829,suicidal
82273,stress
98545,personality disorder
3673,stress
21495,stress
57004,stress
88643,stress
89892,stress
70371,depression
64237,depression
79064,personality disorder
60656,depression
31558,normal
72379,suicidal
98193,stress
40135,suicidal
38073,depression
70475,depression
13985,anxiety
60851,depression
33115,normal
39471,suicidal
53211,personality disorder
33495,suicidal
40519,depression
7472,stress
55427,stress
51270,depression
14128,bipolar
1863,stress
78048,personality disorder
98401,stress
438,personality disorder
19165,stress
24146,stress
52601,depression
91195,personality disorder
103266,stress
13967,personality disorder
75731,suicidal
24599,anxiety
1281,stress
30763,normal
13654,stress
38886,depression
80790,anxiety
74845,bipolar
99211,personality disorder
78502,anxiety
70785,suicidal
34119,suicidal
4528,stress
29190,depression
62471,suicidal
28556,suicidal
47384,depression
38689,suicidal
60188,depression
13500,anxiety
28970,depression
94164,stress
32208,suicidal
17187,bipolar
97103,bipolar
33527,suicidal
28694,normal
307,anxiety
62057,suicidal
99916,bipolar
82672,anxiety
76590,bipolar
65052,depression
32146,normal
84545,anxiety
21145,stress
15507,anxiety
67714,suicidal
2801,personality disorder
37827,depression
70019,depression
26053,stress
82188,stress
101056,personality disorder
519,anxiety
67598,suicidal
54748,suicidal
57017,stress
26356,depression
98063,stress
47508,depression
9994,anxiety
9901,stress
92149,personality disorder
16951,personality disorder
22434,stress
51060,suicidal
3774,stress
895,anxiety
76323,depression
1259,personality disorder
41616,suicidal
10146,anxiety
13471,stress
94604,stress
9154,stress
45363,depression
15649,stress
49837,depression
7268,stress
52437,suicidal
66847,suicidal
83431,stress
83520,anxiety
55856,suicidal
97782,bipolar
49833,depression
84811,bipolar
3819,personality disorder
53327,depression
68792,suicidal
21077,personality disorder
73405,depression
98748,bipolar
32326,normal
4549,personality disorder
32925,normal
23659,bipolar
64364,depression
78234,personality disorder
60273,suicidal
12300,personality disorder
67016,suicidal
66513,normal
69751,depression
14252,bipolar
40107,suicidal
3723,bipolar
54701,suicidal
101933,stress
2906,anxiety
33647,depression
2370,stress
676,personality disorder
64613,depression
32365,depression
13563,stress
70556,depression
83200,stress
25367,anxiety
97975,anxiety
45410,depression
82051,anxiety
23943,bipolar
27297,depression
101274,stress
41793,depression
66176,depression
49364,depression
53234,depression
96841,anxiety
87687,stress
76018,depression
100213,personality disorder
1322,personality disorder
47682,suicidal
28740,depression
52484,suicidal
49231,depression
34693,depression
26597,depression
84343,anxiety
53155,depression
99666,anxiety
82625,anxiety
4814,stress
58258,suicidal
92198,personality disorder
15559,anxiety
19770,personality disorder
17269,anxiety
78342,personality disorder
78801,stress
102348,stress
88864,stress
100716,anxiety
50649,depression
40392,suicidal
40042,depression
57679,stress
84652,anxiety
97715,personality disorder
31723,depression
37460,depression
5719,stress
23742,stress
84678,stress
19200,stress
37559,depression
82551,stress
95947,stress
7413,stress
42494,depression
87673,stress
21578,stress
312,bipolar
14652,stress
28751,normal
14937,stress
15053,stress
69862,depression
72364,depression
1383,stress
27443,depression
10157,personality disorder
23926,bipolar
5189,stress
48545,depression
81952,bipolar
79938,anxiety
40400,depression
78227,stress
78149,personality disorder
80885,anxiety
80526,stress
57095,normal
29010,normal
88832,bipolar
46489,suicidal
17547,personality disorder
5748,stress
63986,depression
90866,stress
25183,stress
33659,suicidal
59866,suicidal
34878,depression
55435,suicidal
83216,personality disorder
5707,anxiety
36784,suicidal
8255,stress
87309,stress
83688,stress
37007,depression
12310,stress
76190,bipolar
72668,depression
44539,suicidal
100938,anxiety
28209,suicidal
72651,depression
88346,bipolar
49825,depression
44127,depression
89071,stress
60500,depression
7356,anxiety
54682,suicidal
68961,stress
39866,depression
25935,anxiety
27747,normal
45743,suicidal
101573,anxiety
38728,depression
91735,personality disorder
83806,stress
44059,depression
61352,depression
7648,personality disorder
59271,stress
29681,stress
1860,stress
756,personality disorder
49117,suicidal
65271,depression
10631,stress
98228,stress
77451,bipolar
14142,personality disorder
92739,anxiety
102393,personality disorder
74611,suicidal
94356,stress
97184,personality disorder
26984,suicidal
89483,stress
99226,anxiety
12509,stress
58218,normal
75094,depression
56359,suicidal
14170,bipolar
98872,anxiety
4741,bipolar
24246,stress
95962,stress
30620,suicidal
53189,suicidal
93342,stress
62528,normal
6155,stress
91537,personality disorder
88016,personality disorder
97950,stress
30348,normal
16630,stress
57285,stress
69928,depression
18540,anxiety
101593,stress
33812,depression
44704,depression
35127,depression
4571,stress
66319,depression
23163,bipolar
6097,personality disorder
8402,bipolar
10033,stress
73492,depression
51285,suicidal
21737,stress
43935,depression
24519,anxiety
20974,personality disorder
22570,stress
33956,depression
31538,suicidal
79328,personality disorder
6973,stress
87277,anxiety
67371,depression
7951,stress
57433,personality disorder
65246,depression
44224,suicidal
24847,stress
41306,depression
33871,depression
73015,suicidal
74198,bipolar
67338,depression
91812,personality disorder
50376,depression
53094,depression
44497,depression
33073,normal
74560,depression
63979,depression
67538,depression
63314,suicidal
77422,stress
95669,bipolar
11744,anxiety
40541,normal
17560,anxiety
99425,anxiety
17197,stress
38946,depression
23715,personality disorder
71728,depression
88230,anxiety
59583,suicidal
41822,depression
70849,depression
51835,depression
97457,personality disorder
92056,personality disorder
6921,stress
88881,stress
10600,stress
4873,personality disorder
78210,stress
58685,depression
1258,stress
31915,normal
15365,personality disorder
20620,personality disorder
71027,depression
16828,personality disorder
103442,anxiety
100350,bipolar
93845,stress
18142,stress
76272,depression
91923,personality disorder
32492,depression
15592,bipolar
46509,depression
11927,personality disorder
32690,stress
64211,depression
41236,depression
26991,normal
80363,anxiety
37960,depression
58320,suicidal
2076,stress
99758,stress
30397,normal
15300,stress
76451,depression
66348,depression
31433,suicidal
98775,stress
77955,stress
29814,depression
57338,stress
25822,anxiety
210,stress
102197,personality disorder
80350,personality disorder
70658,suicidal
63169,suicidal
49816,depression
93624,anxiety
82658,stress
8534,stress
53478,depression
76514,depression
38756,depression
50380,suicidal
51317,depression
83478,personality disorder
18596,stress
47521,suicidal
42078,depression
57983,suicidal
89879,stress
42946,depression
82481,personality disorder
8291,personality disorder
96287,anxiety
73989,depression
50725,suicidal
12040,stress
99091,personality disorder
35332,depression
21560,stress
68017,depression
74570,suicidal
42911,depression
79710,personality disorder
83513,bipolar
41294,depression
23638,bipolar
84623,stress
47335,suicidal
93385,anxiety
14751,stress
32826,normal
4117,stress
73407,depression
77697,personality disorder
21986,stress
24888,anxiety
67626,depression
27328,personality disorder
35401,suicidal
52458,suicidal
72852,depression
93904,stress
66803,bipolar
1889,personality disorder
88062,stress
4697,anxiety
8980,personality disorder
7210,stress
93906,stress
72365,depression
34204,personality disorder
80185,bipolar
37054,suicidal
54450,depression
89878,stress
55351,depression
24447,anxiety
18839,stress
63577,depression
28080,suicidal
69585,suicidal
45643,depression
92812,anxiety
28208,suicidal
3536,personality disorder
66362,depression
14531,anxiety
20987,personality disorder
3558,stress
43606,depression
52951,depression
73191,depression
32244,stress
67974,normal
102654,stress
62195,suicidal
45094,depression
98982,stress
4061,stress
102609,personality disorder
101341,personality disorder
93798,stress
19227,personality disorder
6089,personality disorder
97050,personality disorder
71012,suicidal
57993,normal
18515,stress
96818,bipolar
81894,anxiety
74481,suicidal
43745,suicidal
10621,stress
21701,stress
97549,personality disorder
103337,anxiety
81846,stress
91789,personality disorder
35177,depression
8888,anxiety
66028,depression
8404,anxiety
24624,anxiety
101554,stress
63182,suicidal
7765,anxiety
56743,normal
40973,depression
90757,stress
20084,personality disorder
16073,bipolar
67393,normal
83902,stress
16788,personality disorder
43531,suicidal
19766,personality disorder
68263,suicidal
63936,depression
64975,depression
71320,bipolar
95101,stress
5516,stress
17230,bipolar
101524,stress
41254,depression
31712,normal
84427,stress
68317,suicidal
13056,bipolar
2201,stress
9707,stress
50696,depression
37984,depression
20481,personality disorder
80912,personality disorder
81884,personality disorder
76909,depression
54585,suicidal
44701,depression
88819,bipolar
1721,personality disorder
12152,stress
79314,stress
5400,stress
16533,anxiety
998,anxiety
448,stress
35864,depression
9467,anxiety
73246,suicidal
71848,depression
40021,depression
97315,personality disorder
70212,normal
72891,depression
32068,normal
56105,depression
80499,stress
101491,anxiety
65517,depression
64159,depression
100630,anxiety
71218,depression
44207,depression
20029,personality disorder
47354,depression
9906,stress
58888,suicidal
10111,stress
63032,normal
85390,depression
28451,suicidal
82707,personality disorder
37271,suicidal
100802,anxiety
82507,anxiety
49000,depression
69865,suicidal
32125,normal
59554,stress
91314,personality disorder
56797,stress
56668,stress
3888,stress
69389,suicidal
90393,anxiety
1640,stress
58729,stress
30215,normal
5545,stress
40988,suicidal
32646,suicidal
31717,suicidal
8131,stress
59617,stress
14697,stress
45273,depression
31967,suicidal
78487,personality disorder
70922,normal
95127,stress
13835,personality disorder
80925,bipolar
31883,normal
26069,stress
37077,depression
13069,stress
84675,stress
46675,depression
19234,stress
62094,suicidal
65737,suicidal
69897,normal
26672,suicidal
49475,suicidal
30303,suicidal
35629,stress
101372,personality disorder
97515,stress
18036,personality disorder
80953,anxiety
33369,depression
47089,suicidal
4521,personality disorder
84689,anxiety
1131,personality disorder
95822,stress
46272,depression
2827,anxiety
26948,depression
27500,depression
80735,stress
28358,stress
98311,personality disorder
4731,personality disorder
100361,personality disorder
34202,suicidal
35048,depression
57842,suicidal
48115,depression
67559,suicidal
97651,personality disorder
17490,bipolar
60733,suicidal
99887,stress
40426,suicidal
91697,personality disorder
34546,depression
21542,stress
392,stress
31399,stress
95154,stress
2533,stress
30238,normal
51142,personality disorder
51828,depression
27367,normal
6092,stress
18087,stress
15398,personality disorder
34797,suicidal
56851,stress
2354,stress
23472,bipolar
19815,personality disorder
83856,personality disorder
60247,depression
37118,depression
56448,normal
20683,personality disorder
82785,anxiety
31728,stress
7605,anxiety
73417,stress
45978,depression
87899,anxiety
63537,depression
79888,anxiety
11006,stress
96575,bipolar
52690,depression
90410,anxiety
6890,stress
8081,personality disorder
49709,depression
63731,depression
55081,depression
81809,personality disorder
87069,anxiety
29726,normal
4615,personality disorder
51127,depression
94850,stress
20564,personality disorder
8288,anxiety
12946,stress
99365,anxiety
89265,bipolar
44866,depression
32882,suicidal
8574,bipolar
33789,suicidal
101088,anxiety
10577,stress
23757,stress
4617,anxiety
101516,stress
19698,personality disorder
50592,depression
2594,stress
82103,personality disorder
69094,depression
69128,suicidal
5796,anxiety
70957,depression
40008,depression
95140,stress
82928,stress
72472,bipolar
80072,anxiety
60736,depression
47185,depression
32960,suicidal
97579,personality disorder
1306,personality disorder
13136,stress
23947,bipolar
26354,suicidal
25131,anxiety
76431,depression
70276,depression
60288,depression
48058,depression
102607,bipolar
100383,personality disorder
88101,stress
89029,bipolar
56831,stress
10355,stress
167,personality disorder
7564,bipolar
91303,personality disorder
50106,suicidal
34854,depression
69555,depression
68615,suicidal
19359,personality disorder
43748,depression
82052,anxiety
95949,stress
66817,suicidal
33254,depression
102446,bipolar
28434,stress
25058,anxiety
13707,anxiety
90994,stress
65649,depression
48892,depression
38755,depression
80731,stress
92255,personality disorder
33387,depression
41909,depression
42209,depression
12831,personality disorder
59336,stress
22256,stress
87188,personality disorder
6222,personality disorder
52700,depression
27880,depression
13501,bipolar
44905,depression
61079,depression
40746,suicidal
74524,depression
80868,personality disorder
54187,depression
59984,depression
93812,stress
3766,personality disorder
20135,personality disorder
102455,stress
5175,anxiety
16434,stress
939,anxiety
22124,stress
20777,anxiety
42014,depression
42902,depression
48727,depression
2162,anxiety
47692,depression
80190,stress
73329,bipolar
83869,bipolar
71803,depression
66997,depression
71028,suicidal
95107,stress
30227,suicidal
2194,anxiety
34764,suicidal
71184,depression
101811,personality disorder
70351,suicidal
3781,stress
17356,anxiety
19973,personality disorder
6756,anxiety
14030,bipolar
69689,depression
15542,personality disorder
43999,depression
92576,anxiety
88251,stress
46621,depression
21880,stress
15803,stress
6146,bipolar
28856,suicidal
98953,personality disorder
45793,depression
4162,stress
67663,suicidal
89100,stress
96142,bipolar
13206,stress
15602,anxiety
88581,bipolar
31333,depression
14589,bipolar
6833,anxiety
55764,personality disorder
13991,bipolar
49956,depression
54801,suicidal
35690,stress
89406,bipolar
13356,anxiety
87176,stress
7189,stress
49901,depression
71158,suicidal
57041,stress
31622,normal
13230,stress
49992,depression
54226,suicidal
69208,depression
30189,suicidal
6755,personality disorder
27375,normal
18809,personality disorder
100569,personality disorder
61639,depression
53375,depression
12655,anxiety
45807,suicidal
58803,normal
5120,stress
72648,depression
84587,anxiety
18722,anxiety
1,bipolar
29021,depression
84116,anxiety
11991,stress
99614,anxiety
31485,suicidal
67302,depression
15568,bipolar
41276,depression
21549,stress
83664,bipolar
80904,personality disorder
56894,stress
31473,suicidal
66406,depression
101592,bipolar
67698,normal
55439,suicidal
25187,anxiety
99384,bipolar
33327,depression
89806,personality disorder
40028,depression
5143,personality disorder
95632,stress
67060,depression
41672,suicidal
8511,stress
23828,bipolar
31000,personality disorder
6979,personality disorder
26027,stress
38828,suicidal
27301,normal
97530,personality disorder
70240,normal
7411,anxiety
33782,depression
97569,personality disorder
46023,depression
50954,depression
11419,anxiety
89711,bipolar
35695,suicidal
57136,suicidal
2014,stress
95707,stress
52780,depression
58008,stress
43205,depression
17883,stress
37705,depression
77636,stress
74295,depression
72241,depression
22383,stress
68140,depression
92024,personality disorder
60821,depression
42440,suicidal
22699,stress
90834,stress
71182,suicidal
13621,bipolar
45657,depression
65655,depression
63931,depression
8002,stress
102486,personality disorder
61750,depression
12686,stress
98218,stress
2389,bipolar
42814,suicidal
74585,personality disorder
64415,depression
53590,depression
2072,bipolar
13080,bipolar
7797,stress
39046,suicidal
45791,suicidal
43948,suicidal
97145,personality disorder
86820,stress
16519,stress
77506,personality disorder
30436,normal
84602,anxiety
102858,anxiety
100581,personality disorder
68408,depression
53642,depression
11114,stress
89283,bipolar
80758,anxiety
21391,stress
63873,depression
55118,suicidal
34909,suicidal
12696,bipolar
80661,stress
46734,personality disorder
43724,depression
46332,suicidal
38513,depression
22331,stress
72753,depression
70929,normal
27315,normal
56208,suicidal
58481,normal
75846,personality disorder
65431,depression
12106,stress
61089,depression
83537,stress
15292,stress
24366,stress
75745,depression
55325,suicidal
3131,bipolar
75910,depression
82169,personality disorder
2993,bipolar
29133,suicidal
68764,depression
27236,suicidal
45131,suicidal
83967,stress
39365,suicidal
41973,depression
76643,depression
16537,anxiety
59863,depression
48471,suicidal
35468,stress
17182,anxiety
38282,suicidal
13281,anxiety
25777,anxiety
51078,depression
53514,stress
64615,depression
38190,depression
27190,stress
14334,bipolar
38067,suicidal
57724,suicidal
73529,suicidal
83565,stress
24148,bipolar
51483,depression
14025,bipolar
90153,personality disorder
89741,anxiety
91337,personality disorder
79684,personality disorder
31796,normal
2624,anxiety
55293,suicidal
53332,depression
100134,bipolar
76044,suicidal
25733,anxiety
83163,bipolar
