test_id,y_pred
91923,personality disorder
32492,normal
15592,bipolar
46509,depression
11927,personality disorder
32690,depression
64211,depression
41236,depression
26991,normal
80363,bipolar
37960,depression
58320,normal
2076,stress
99758,depression
30397,depression
15300,stress
76451,depression
66348,depression
31433,normal
98775,anxiety
77955,bipolar
29814,normal
57338,suicidal
25822,anxiety
210,stress
102197,personality disorder
80350,personality disorder
70658,normal
63169,normal
49816,depression
93624,anxiety
82658,stress
8534,stress
53478,depression
76514,depression
38756,depression
50380,depression
51317,depression
83478,personality disorder
18596,stress
47521,depression
42078,depression
57983,normal
89879,stress
42946,depression
82481,personality disorder
8291,personality disorder
96287,anxiety
73989,depression
50725,depression
12040,stress
99091,bipolar
35332,depression
21560,stress
68017,normal
74570,depression
42911,depression
79710,personality disorder
83513,bipolar
41294,depression
23638,bipolar
84623,stress
47335,suicidal
93385,anxiety
14751,stress
32826,normal
4117,stress
73407,depression
77697,personality disorder
21986,stress
24888,anxiety
67626,depression
27328,normal
35401,depression
52458,bipolar
72852,depression
93904,stress
66803,normal
1889,personality disorder
88062,stress
4697,anxiety
8980,bipolar
7210,stress
93906,stress
72365,suicidal
34204,bipolar
80185,bipolar
37054,suicidal
54450,depression
89878,stress
55351,depression
24447,anxiety
18839,stress
63577,depression
28080,normal
69585,normal
45643,depression
92812,anxiety
28208,normal
3536,stress
66362,normal
14531,anxiety
20987,personality disorder
3558,stress
43606,depression
52951,suicidal
73191,depression
32244,normal
67974,normal
102654,stress
62195,normal
45094,depression
98982,anxiety
4061,anxiety
102609,personality disorder
101341,depression
93798,stress
19227,stress
6089,stress
97050,anxiety
71012,normal
57993,stress
18515,stress
96818,bipolar
81894,bipolar
74481,depression
43745,depression
10621,stress
21701,stress
97549,anxiety
103337,anxiety
81846,anxiety
91789,personality disorder
35177,suicidal
8888,anxiety
66028,depression
8404,stress
24624,anxiety
101554,anxiety
63182,depression
7765,anxiety
56743,normal
40973,depression
90757,stress
20084,stress
16073,bipolar
67393,normal
83902,stress
16788,personality disorder
43531,depression
19766,personality disorder
68263,depression
63936,suicidal
64975,depression
71320,depression
95101,stress
5516,stress
17230,anxiety
101524,anxiety
41254,depression
31712,normal
84427,stress
68317,normal
13056,bipolar
2201,anxiety
9707,stress
50696,depression
37984,suicidal
20481,personality disorder
80912,personality disorder
81884,personality disorder
76909,depression
54585,depression
44701,depression
88819,bipolar
1721,anxiety
12152,stress
79314,stress
5400,stress
16533,anxiety
998,stress
448,bipolar
35864,depression
9467,anxiety
73246,anxiety
71848,depression
40021,depression
97315,personality disorder
70212,depression
72891,depression
32068,normal
56105,depression
80499,stress
101491,anxiety
65517,depression
64159,depression
100630,anxiety
71218,depression
44207,depression
20029,personality disorder
47354,depression
9906,stress
58888,normal
10111,stress
63032,normal
85390,depression
28451,normal
82707,personality disorder
37271,suicidal
100802,anxiety
82507,bipolar
49000,depression
69865,normal
32125,normal
59554,normal
91314,personality disorder
56797,stress
56668,depression
3888,stress
69389,suicidal
90393,anxiety
1640,stress
58729,normal
30215,normal
5545,stress
40988,depression
32646,depression
31717,depression
8131,stress
59617,depression
14697,stress
45273,depression
31967,normal
78487,bipolar
70922,normal
95127,stress
13835,bipolar
80925,bipolar
31883,depression
26069,anxiety
37077,suicidal
13069,stress
84675,stress
46675,depression
19234,stress
62094,suicidal
65737,suicidal
69897,normal
26672,depression
49475,depression
30303,normal
35629,stress
101372,anxiety
97515,stress
18036,personality disorder
80953,anxiety
33369,depression
47089,suicidal
4521,personality disorder
84689,anxiety
1131,personality disorder
95822,stress
46272,suicidal
2827,bipolar
26948,suicidal
27500,normal
80735,stress
28358,depression
98311,depression
4731,personality disorder
100361,anxiety
34202,depression
35048,depression
57842,normal
48115,depression
67559,depression
97651,anxiety
17490,bipolar
60733,depression
99887,anxiety
40426,suicidal
91697,personality disorder
34546,depression
21542,stress
392,anxiety
31399,normal
95154,anxiety
2533,stress
30238,normal
51142,normal
51828,depression
27367,normal
6092,stress
18087,stress
15398,personality disorder
34797,depression
56851,normal
2354,stress
23472,bipolar
19815,personality disorder
83856,personality disorder
60247,depression
37118,depression
56448,normal
20683,personality disorder
82785,anxiety
31728,normal
7605,anxiety
73417,depression
45978,depression
87899,anxiety
63537,depression
79888,anxiety
11006,stress
96575,anxiety
52690,depression
90410,anxiety
6890,stress
8081,personality disorder
49709,depression
63731,depression
55081,depression
81809,personality disorder
87069,anxiety
29726,normal
4615,bipolar
51127,depression
94850,stress
20564,personality disorder
8288,stress
12946,stress
99365,anxiety
89265,bipolar
44866,depression
32882,depression
8574,bipolar
33789,suicidal
101088,anxiety
10577,anxiety
23757,bipolar
4617,personality disorder
101516,anxiety
19698,personality disorder
50592,depression
2594,stress
82103,personality disorder
69094,normal
69128,depression
5796,anxiety
70957,normal
40008,depression
95140,stress
82928,stress
72472,depression
80072,anxiety
60736,depression
47185,depression
32960,normal
97579,personality disorder
1306,personality disorder
13136,stress
23947,bipolar
26354,normal
25131,anxiety
76431,depression
70276,depression
60288,depression
48058,depression
102607,stress
100383,personality disorder
88101,stress
89029,bipolar
56831,normal
10355,stress
167,personality disorder
7564,bipolar
91303,bipolar
50106,depression
34854,depression
69555,normal
68615,depression
19359,personality disorder
43748,depression
82052,bipolar
95949,stress
66817,normal
33254,depression
102446,bipolar
28434,normal
25058,anxiety
13707,anxiety
90994,stress
65649,depression
48892,depression
38755,depression
80731,stress
92255,personality disorder
33387,depression
41909,suicidal
42209,depression
12831,personality disorder
59336,normal
22256,stress
87188,personality disorder
6222,personality disorder
52700,depression
27880,normal
13501,bipolar
44905,depression
61079,depression
40746,depression
74524,depression
80868,personality disorder
54187,suicidal
59984,suicidal
93812,stress
3766,anxiety
20135,personality disorder
102455,stress
5175,bipolar
16434,anxiety
939,anxiety
22124,stress
20777,personality disorder
42014,depression
42902,depression
48727,suicidal
2162,anxiety
47692,depression
80190,stress
73329,depression
83869,bipolar
71803,depression
66997,normal
71028,bipolar
95107,stress
30227,depression
2194,bipolar
34764,depression
71184,depression
101811,personality disorder
70351,normal
3781,stress
17356,anxiety
19973,personality disorder
6756,anxiety
14030,bipolar
69689,depression
15542,bipolar
43999,depression
92576,anxiety
88251,anxiety
46621,depression
21880,stress
15803,stress
6146,anxiety
28856,normal
98953,anxiety
45793,suicidal
4162,stress
67663,depression
89100,bipolar
96142,bipolar
13206,stress
15602,bipolar
88581,bipolar
31333,depression
14589,bipolar
6833,anxiety
55764,depression
13991,bipolar
49956,depression
54801,depression
35690,depression
89406,bipolar
13356,anxiety
87176,stress
7189,stress
49901,depression
71158,depression
57041,normal
31622,normal
13230,stress
49992,depression
54226,stress
69208,normal
30189,depression
6755,personality disorder
27375,normal
18809,anxiety
100569,personality disorder
61639,depression
53375,depression
12655,anxiety
45807,suicidal
58803,normal
5120,stress
72648,depression
84587,anxiety
18722,bipolar
1,bipolar
29021,depression
84116,anxiety
11991,anxiety
99614,anxiety
31485,depression
67302,normal
15568,bipolar
41276,stress
21549,stress
83664,bipolar
80904,personality disorder
56894,normal
31473,normal
66406,depression
101592,bipolar
67698,normal
55439,stress
25187,anxiety
99384,anxiety
33327,depression
89806,personality disorder
40028,depression
5143,anxiety
95632,depression
67060,normal
41672,suicidal
8511,stress
23828,bipolar
31000,normal
6979,bipolar
26027,stress
38828,suicidal
27301,normal
97530,anxiety
70240,normal
7411,anxiety
33782,depression
97569,personality disorder
46023,depression
50954,suicidal
11419,personality disorder
89711,bipolar
35695,depression
57136,normal
2014,stress
95707,stress
52780,depression
58008,normal
43205,depression
17883,stress
37705,depression
77636,anxiety
74295,depression
72241,depression
22383,stress
68140,depression
92024,bipolar
60821,depression
42440,suicidal
22699,stress
90834,stress
71182,depression
13621,bipolar
45657,depression
65655,depression
63931,depression
8002,stress
102486,bipolar
61750,depression
12686,stress
98218,anxiety
2389,bipolar
42814,depression
74585,bipolar
64415,depression
53590,depression
2072,bipolar
13080,bipolar
7797,stress
39046,suicidal
45791,depression
43948,depression
97145,personality disorder
86820,stress
16519,stress
77506,personality disorder
30436,normal
84602,anxiety
102858,anxiety
100581,personality disorder
68408,depression
53642,normal
11114,stress
89283,bipolar
80758,anxiety
21391,stress
63873,depression
55118,depression
34909,depression
12696,bipolar
80661,stress
46734,depression
43724,depression
46332,depression
38513,depression
22331,stress
72753,depression
70929,normal
27315,normal
56208,suicidal
58481,normal
75846,depression
65431,depression
12106,bipolar
61089,depression
83537,stress
15292,stress
24366,stress
75745,suicidal
55325,suicidal
3131,bipolar
75910,depression
82169,personality disorder
2993,bipolar
29133,normal
68764,normal
27236,stress
45131,depression
83967,anxiety
39365,depression
41973,depression
76643,depression
16537,anxiety
59863,depression
48471,suicidal
35468,depression
17182,anxiety
38282,suicidal
13281,bipolar
25777,anxiety
51078,depression
53514,normal
64615,depression
38190,depression
27190,normal
14334,bipolar
38067,depression
57724,suicidal
73529,depression
83565,stress
24148,bipolar
51483,depression
14025,bipolar
90153,bipolar
89741,bipolar
91337,personality disorder
79684,personality disorder
31796,normal
2624,stress
55293,depression
53332,suicidal
100134,bipolar
76044,depression
25733,anxiety
83163,bipolar
40337,depression
89429,bipolar
57242,normal
75630,depression
70181,normal
11412,anxiety
8841,personality disorder
28858,normal
60278,depression
38463,depression
51327,depression
60709,depression
26161,anxiety
30487,normal
60479,suicidal
69413,normal
95421,stress
86223,depression
75441,depression
84171,anxiety
16305,bipolar
43808,depression
45776,suicidal
5530,stress
52439,depression
101992,bipolar
54839,depression
62571,depression
30797,suicidal
23772,bipolar
81888,personality disorder
55132,suicidal
62893,depression
7185,stress
4371,personality disorder
62295,normal
93840,stress
61979,depression
51456,depression
96396,bipolar
67778,normal
56421,normal
29748,depression
13190,personality disorder
65394,depression
28853,normal
2728,stress
101148,anxiety
80227,personality disorder
78393,anxiety
80563,personality disorder
22982,stress
32857,normal
78126,stress
93755,stress
59864,depression
10418,bipolar
91438,personality disorder
40620,depression
91247,personality disorder
52316,depression
41355,depression
100509,bipolar
21552,stress
33190,depression
64931,depression
16898,anxiety
31847,normal
21751,stress
27151,normal
92610,anxiety
62559,depression
20353,personality disorder
47439,depression
99443,anxiety
36514,depression
60443,depression
6680,stress
13986,bipolar
14270,anxiety
66123,suicidal
3975,anxiety
45084,depression
59125,normal
99179,anxiety
8363,anxiety
17603,stress
60737,depression
13601,anxiety
103155,anxiety
12321,bipolar
15625,stress
89462,bipolar
32477,depression
50050,depression
36159,normal
56030,depression
39114,depression
70514,normal
57407,anxiety
69330,normal
26277,depression
36383,depression
58264,anxiety
92475,anxiety
46031,depression
44530,depression
13841,bipolar
39297,suicidal
96193,bipolar
5351,stress
58692,normal
11346,bipolar
18708,bipolar
90703,stress
56327,normal
3689,stress
65262,depression
75614,depression
77200,depression
36963,depression
20480,personality disorder
75870,depression
35643,depression
35683,depression
39159,depression
37020,depression
24215,bipolar
1695,anxiety
54817,depression
79974,stress
70979,depression
18644,stress
52241,depression
14010,personality disorder
24797,anxiety
83637,bipolar
84874,stress
59456,normal
20233,personality disorder
8961,stress
93386,anxiety
33935,depression
334,personality disorder
37516,suicidal
93852,stress
78365,stress
33690,depression
5246,bipolar
67172,depression
80080,anxiety
45729,depression
41430,suicidal
63921,depression
98463,stress
46474,suicidal
6160,personality disorder
7656,stress
38385,depression
25607,anxiety
73310,depression
26573,bipolar
77070,depression
14154,bipolar
6291,stress
1158,stress
88286,stress
10414,bipolar
45520,depression
78496,bipolar
4133,anxiety
5263,stress
51899,depression
91304,personality disorder
36628,suicidal
67107,depression
32430,depression
90331,bipolar
2593,anxiety
57165,normal
71398,depression
10310,stress
24164,bipolar
6886,stress
45305,depression
30417,normal
80108,personality disorder
32171,normal
53542,depression
84065,stress
38821,depression
71298,depression
75735,depression
56907,normal
77738,personality disorder
90577,anxiety
89064,anxiety
86960,anxiety
61264,depression
59623,depression
95128,stress
7715,anxiety
82381,anxiety
75097,depression
102186,anxiety
71893,depression
98785,anxiety
373,stress
71793,depression
21195,stress
95679,stress
97172,bipolar
71831,depression
69183,normal
84915,stress
33071,normal
71851,suicidal
44324,depression
69106,suicidal
93528,stress
35009,depression
15583,anxiety
83056,stress
2854,anxiety
84914,personality disorder
20846,personality disorder
62404,depression
36588,stress
93395,stress
29206,normal
68170,depression
15910,stress
55775,depression
74967,depression
46764,depression
67318,depression
3890,anxiety
21975,stress
36009,depression
26803,depression
101871,anxiety
29588,normal
13612,personality disorder
48628,suicidal
60890,depression
5520,anxiety
40825,depression
70992,normal
66457,normal
70572,normal
34067,depression
23925,bipolar
58205,normal
15106,stress
52789,depression
69853,normal
51160,depression
988,bipolar
53575,stress
80179,anxiety
52237,depression
52570,depression
43123,suicidal
6694,anxiety
100012,bipolar
42672,depression
83321,stress
60185,depression
71228,depression
10137,stress
52091,suicidal
32166,depression
76372,depression
65727,depression
71085,normal
90598,anxiety
578,personality disorder
90437,anxiety
65696,depression
57676,normal
44949,suicidal
37727,depression
27780,depression
46258,depression
20911,bipolar
18769,stress
6573,anxiety
92129,personality disorder
63737,normal
68381,depression
83931,stress
19348,personality disorder
72962,depression
68618,normal
19432,personality disorder
101309,anxiety
49241,depression
73801,depression
36462,depression
13296,anxiety
42887,depression
54160,depression
4684,personality disorder
52936,depression
7569,stress
88220,stress
37983,depression
56480,depression
103002,personality disorder
11747,stress
58588,bipolar
68956,normal
14282,anxiety
21811,stress
17350,stress
102509,anxiety
102283,personality disorder
12219,personality disorder
27004,normal
52880,depression
79999,stress
23589,bipolar
1938,anxiety
6549,anxiety
4830,personality disorder
16859,stress
78380,bipolar
51671,suicidal
60371,depression
90256,personality disorder
39172,depression
48247,suicidal
73661,depression
29397,depression
30832,depression
87412,bipolar
12234,stress
19969,personality disorder
90722,stress
12630,stress
43485,suicidal
39752,suicidal
54890,suicidal
42235,depression
102317,anxiety
65818,depression
88686,bipolar
76567,depression
77245,depression
101757,personality disorder
48085,suicidal
4422,stress
32472,depression
57254,normal
32543,stress
81877,anxiety
72425,depression
97788,personality disorder
98257,anxiety
12767,anxiety
1121,bipolar
43196,depression
61399,depression
74099,depression
103276,stress
12087,stress
69041,normal
48605,depression
96987,anxiety
2554,anxiety
8968,stress
37687,depression
33813,depression
42354,bipolar
46716,depression
70355,depression
64206,depression
36440,depression
95182,anxiety
88343,bipolar
19578,bipolar
75705,depression
12337,stress
10552,stress
37597,depression
43749,suicidal
61291,depression
90750,stress
60056,depression
52746,depression
2592,anxiety
73485,depression
29227,suicidal
88424,bipolar
8839,stress
60468,depression
20611,personality disorder
14109,bipolar
26348,suicidal
15827,bipolar
56626,bipolar
1574,personality disorder
36847,depression
71069,normal
45818,depression
87535,anxiety
62807,suicidal
22961,bipolar
43659,depression
71625,depression
7563,anxiety
15879,stress
79201,bipolar
103354,stress
62625,normal
45577,stress
44691,depression
23359,bipolar
102884,bipolar
98413,bipolar
24754,anxiety
52832,depression
77017,depression
80740,personality disorder
48174,depression
17486,bipolar
38223,depression
55204,stress
2761,bipolar
29419,normal
93584,anxiety
61208,depression
56901,normal
58068,normal
32965,suicidal
74757,depression
55630,depression
38760,suicidal
50465,depression
53300,depression
72770,depression
16991,bipolar
14190,anxiety
76238,depression
67152,depression
8891,personality disorder
45361,depression
66322,depression
27320,normal
58948,normal
24875,anxiety
76511,depression
97625,anxiety
83720,stress
96580,anxiety
35920,depression
73716,depression
101876,bipolar
51715,depression
33901,depression
41038,depression
68853,normal
5994,stress
70814,depression
59561,suicidal
38924,depression
40736,suicidal
79893,stress
23118,anxiety
4351,personality disorder
21205,stress
46305,suicidal
57924,normal
42550,depression
48443,depression
82265,anxiety
11945,anxiety
26262,depression
8790,personality disorder
16332,stress
1868,stress
97725,anxiety
50959,depression
26402,stress
1144,anxiety
30143,stress
8416,personality disorder
33952,depression
10937,stress
80959,personality disorder
31057,depression
81891,stress
51588,depression
2909,anxiety
97355,bipolar
79401,personality disorder
6377,anxiety
41325,depression
60720,suicidal
5115,anxiety
84825,anxiety
99297,anxiety
8649,personality disorder
31380,depression
33149,depression
12384,stress
67285,normal
34271,suicidal
31694,normal
91736,personality disorder
35435,depression
59668,normal
21300,stress
80687,bipolar
39932,depression
96893,anxiety
52784,suicidal
3898,anxiety
83147,stress
37425,depression
75955,depression
94916,stress
90343,personality disorder
97117,bipolar
51545,depression
59890,depression
71009,normal
17410,stress
1439,stress
19642,stress
33774,depression
50662,depression
2119,anxiety
35123,suicidal
103446,stress
102753,stress
100230,personality disorder
3637,stress
90285,stress
34514,depression
47197,suicidal
58338,normal
45578,depression
27192,normal
72844,depression
69706,normal
85045,anxiety
78279,personality disorder
11215,stress
27,stress
72635,depression
17034,stress
29514,normal
35158,depression
68779,normal
76954,depression
64476,depression
51175,suicidal
30144,normal
55898,depression
57013,normal
42208,depression
80562,stress
8576,personality disorder
15898,stress
13958,bipolar
16946,stress
96355,bipolar
76659,depression
44817,depression
78667,anxiety
61203,suicidal
69842,depression
46655,depression
82465,stress
45949,depression
47639,depression
77724,personality disorder
95448,anxiety
23013,bipolar
57105,normal
11130,personality disorder
97613,personality disorder
76969,depression
19610,personality disorder
33491,depression
90531,stress
19970,personality disorder
64267,depression
55434,depression
19390,personality disorder
52506,depression
36169,depression
14363,bipolar
84853,stress
55703,suicidal
100736,anxiety
93490,anxiety
70396,depression
17222,bipolar
95686,stress
59311,normal
73143,depression
54698,depression
49723,depression
99466,anxiety
40069,depression
6319,stress
87688,stress
36148,depression
40604,depression
61712,suicidal
89972,stress
77038,depression
47920,depression
87966,personality disorder
47305,depression
98310,anxiety
98246,anxiety
18209,stress
64586,depression
40424,normal
14259,anxiety
84789,stress
77572,bipolar
50249,suicidal
3118,anxiety
73450,depression
5217,stress
46145,depression
17982,bipolar
39432,depression
27781,depression
56237,depression
75903,depression
102072,stress
4887,bipolar
80592,personality disorder
52343,depression
70390,depression
35590,depression
84559,personality disorder
48835,depression
62426,depression
68145,normal
62260,suicidal
17820,personality disorder
55277,depression
73170,depression
83289,anxiety
40806,suicidal
65132,depression
72230,depression
71187,depression
52721,suicidal
37444,depression
21289,stress
31924,depression
38469,depression
8481,anxiety
25492,anxiety
26449,depression
55870,depression
8397,anxiety
57567,normal
8998,bipolar
41338,depression
64631,depression
91967,stress
69478,normal
1941,bipolar
30023,normal
7828,bipolar
22216,stress
61603,suicidal
41121,suicidal
53290,depression
67395,normal
26676,depression
74336,depression
15464,anxiety
19350,personality disorder
5125,stress
58823,normal
101045,anxiety
72356,depression
26986,normal
25494,anxiety
77566,stress
48963,suicidal
93786,stress
54994,depression
100083,anxiety
38983,suicidal
57349,normal
28222,depression
59263,normal
90510,anxiety
33126,anxiety
39350,depression
73318,depression
53711,depression
34928,depression
92808,anxiety
8459,stress
10495,stress
103026,anxiety
24778,anxiety
40817,depression
71018,normal
71427,depression
31495,normal
5679,anxiety
71674,depression
96409,personality disorder
65759,depression
34599,depression
83751,stress
40586,depression
62660,suicidal
34099,depression
37889,depression
89191,bipolar
67855,normal
17717,anxiety
2737,bipolar
26299,suicidal
92884,anxiety
52684,depression
78522,stress
19294,stress
82490,stress
53157,depression
21696,stress
36494,suicidal
3664,bipolar
44416,depression
49410,suicidal
47087,suicidal
47855,depression
92784,anxiety
98590,bipolar
7996,anxiety
37513,depression
18685,bipolar
99160,anxiety
94026,stress
63744,depression
95872,bipolar
60914,suicidal
53703,depression
46735,suicidal
73409,depression
933,stress
14915,stress
41717,depression
71346,depression
70082,depression
877,stress
47125,depression
37975,suicidal
75909,depression
35214,suicidal
43771,depression
65846,depression
71093,depression
76647,suicidal
82367,bipolar
95218,bipolar
47044,depression
21515,stress
784,anxiety
40409,depression
77379,anxiety
26294,normal
34008,suicidal
57450,normal
44773,suicidal
11112,personality disorder
11630,personality disorder
63430,normal
31907,normal
20769,personality disorder
36495,depression
3338,personality disorder
83416,bipolar
93087,anxiety
52901,depression
49889,depression
43900,depression
45759,suicidal
757,anxiety
92339,personality disorder
33265,depression
31252,suicidal
19799,bipolar
30799,normal
21709,stress
14266,anxiety
100589,personality disorder
75075,suicidal
46448,depression
78543,bipolar
42303,depression
31500,normal
98045,anxiety
74839,depression
2149,personality disorder
53480,depression
56447,normal
68882,stress
76076,depression
84667,stress
47300,depression
50316,depression
68517,depression
26385,bipolar
99578,anxiety
6447,anxiety
71188,depression
100481,personality disorder
36684,depression
88511,bipolar
38814,suicidal
36050,depression
84015,stress
96564,anxiety
55429,normal
69040,depression
24374,stress
38934,depression
20651,personality disorder
56362,normal
1978,bipolar
91644,personality disorder
71629,depression
87053,anxiety
3734,anxiety
44490,depression
65997,depression
44519,depression
87894,stress
35838,suicidal
16067,personality disorder
22274,stress
6771,anxiety
14312,bipolar
45301,depression
67056,depression
63378,depression
3018,stress
49357,depression
64352,depression
8270,stress
100052,depression
94978,stress
101227,anxiety
79515,anxiety
48245,suicidal
15900,anxiety
22688,stress
32247,normal
68957,stress
8794,bipolar
53570,depression
94449,stress
53654,suicidal
40085,depression
95230,bipolar
64270,depression
63633,depression
70410,depression
53421,suicidal
89799,personality disorder
51976,depression
103203,stress
83098,bipolar
35843,depression
100465,personality disorder
67551,depression
89073,anxiety
94612,stress
52227,suicidal
25804,stress
83394,personality disorder
19278,stress
101413,anxiety
22039,stress
82546,anxiety
50540,depression
11096,bipolar
95239,stress
16609,bipolar
50851,suicidal
58225,normal
96659,anxiety
43816,depression
100864,anxiety
24285,bipolar
21617,stress
102718,stress
59191,anxiety
63158,normal
10027,personality disorder
31989,normal
9657,stress
63740,depression
67785,normal
36740,depression
35504,depression
80243,personality disorder
103285,anxiety
13330,stress
60261,suicidal
27658,normal
103223,stress
56768,depression
51959,depression
151,personality disorder
90583,anxiety
6503,bipolar
16122,stress
93782,stress
65891,depression
43350,suicidal
90695,stress
51217,depression
82262,stress
35305,suicidal
29911,normal
97101,personality disorder
43561,depression
71377,depression
44344,depression
20737,personality disorder
92449,anxiety
21469,stress
42728,depression
95609,bipolar
53536,suicidal
11717,personality disorder
59635,normal
59306,normal
95635,anxiety
35095,suicidal
63568,depression
38010,depression
79050,anxiety
37674,depression
47404,depression
1278,personality disorder
58486,normal
21414,stress
4735,stress
12621,bipolar
96473,anxiety
69773,suicidal
608,bipolar
52754,depression
43700,depression
71997,bipolar
17981,anxiety
78446,bipolar
4091,stress
61954,normal
62867,suicidal
28150,normal
64577,suicidal
43276,suicidal
102765,personality disorder
77188,depression
80678,personality disorder
24399,anxiety
11300,anxiety
50680,depression
94419,stress
97487,personality disorder
13497,stress
26720,depression
44350,suicidal
44083,depression
12948,stress
90369,anxiety
40234,depression
69252,normal
1813,personality disorder
39807,suicidal
98946,anxiety
68187,normal
74876,depression
15935,personality disorder
68477,anxiety
31387,normal
80879,stress
71945,depression
47497,suicidal
83747,stress
25074,anxiety
99668,anxiety
25979,anxiety
60426,depression
34544,suicidal
38214,suicidal
100427,personality disorder
102160,anxiety
40684,suicidal
61585,suicidal
80559,stress
69012,normal
46919,depression
43776,depression
45876,suicidal
41871,depression
74828,stress
93768,stress
72902,suicidal
36279,depression
73505,depression
73305,depression
35826,depression
32073,normal
80262,personality disorder
24492,anxiety
44505,suicidal
12532,bipolar
71819,depression
45431,suicidal
47642,normal
25922,anxiety
80111,stress
77983,stress
48517,depression
52377,suicidal
15519,anxiety
34738,suicidal
73980,depression
78776,stress
91991,personality disorder
42321,depression
76875,depression
22408,stress
39944,anxiety
42024,depression
21513,stress
14399,anxiety
31589,normal
94727,stress
19903,personality disorder
58416,normal
93837,stress
69937,normal
41581,depression
56746,normal
17515,personality disorder
83990,bipolar
67494,normal
92512,anxiety
24530,anxiety
16523,stress
15974,stress
18358,anxiety
80260,bipolar
101183,anxiety
22011,stress
22239,stress
24602,anxiety
13205,stress
39193,depression
95170,anxiety
20511,anxiety
16680,stress
75403,depression
3517,personality disorder
84994,personality disorder
29045,normal
14296,bipolar
94376,stress
62362,normal
33541,suicidal
2357,bipolar
89101,bipolar
8723,stress
78658,personality disorder
29557,normal
27564,normal
71623,depression
17559,personality disorder
63559,depression
7138,stress
46886,suicidal
1272,bipolar
8697,anxiety
32707,normal
55662,suicidal
24777,anxiety
74968,depression
21113,stress
37530,depression
38058,suicidal
91154,personality disorder
54694,depression
42489,depression
1292,anxiety
50519,depression
26396,bipolar
33919,depression
74708,depression
31127,normal
61869,depression
55778,depression
84496,anxiety
957,stress
7305,personality disorder
8680,stress
82612,personality disorder
102468,anxiety
43876,depression
28736,stress
53355,normal
43036,depression
94770,stress
89424,stress
35929,suicidal
18811,anxiety
52815,suicidal
26878,stress
29450,depression
83791,stress
13524,bipolar
28187,normal
92877,anxiety
6096,stress
62802,normal
34080,depression
93859,stress
6005,stress
53122,suicidal
30132,bipolar
25561,anxiety
5131,anxiety
97348,anxiety
1341,personality disorder
38628,depression
19798,personality disorder
561,stress
77855,stress
65544,depression
59532,anxiety
67411,normal
71605,depression
26760,bipolar
66984,normal
57159,normal
49829,suicidal
6941,stress
22858,stress
16976,anxiety
2216,stress
64272,depression
90934,stress
1668,stress
41267,depression
36914,normal
29436,normal
16896,personality disorder
32449,normal
99925,anxiety
77809,anxiety
91064,anxiety
76936,depression
8048,bipolar
20864,personality disorder
72070,depression
37610,depression
53533,depression
34742,normal
3894,anxiety
83463,personality disorder
9903,anxiety
33229,depression
42715,suicidal
60116,suicidal
68363,depression
47807,stress
100390,personality disorder
11374,stress
91595,personality disorder
79491,personality disorder
41104,depression
25828,stress
47059,depression
20694,personality disorder
42286,depression
73803,depression
68416,normal
68321,normal
6640,anxiety
78161,personality disorder
65962,suicidal
63010,normal
26040,anxiety
29652,normal
10873,stress
94919,stress
93066,anxiety
34663,suicidal
57703,normal
14870,stress
50438,bipolar
9626,stress
34396,depression
12739,stress
21547,stress
87122,stress
40571,depression
55667,depression
14608,anxiety
29709,bipolar
60641,depression
8837,stress
83239,personality disorder
44418,normal
77016,depression
23398,bipolar
42958,depression
10470,stress
16243,bipolar
39872,depression
40518,depression
70690,normal
88974,anxiety
33352,depression
77480,bipolar
25165,anxiety
82654,bipolar
99496,bipolar
72491,depression
4601,personality disorder
45683,suicidal
12403,anxiety
86311,depression
64026,depression
50110,depression
2177,anxiety
16049,bipolar
79289,anxiety
4348,anxiety
88500,stress
39017,depression
64259,depression
74993,depression
43505,depression
16038,stress
89874,stress
92013,personality disorder
70565,normal
23996,bipolar
94639,stress
49218,depression
20362,personality disorder
44662,depression
80888,personality disorder
39029,suicidal
75802,depression
71569,depression
62460,normal
29493,normal
75678,depression
93481,anxiety
73378,suicidal
13914,personality disorder
88578,bipolar
65189,depression
77081,suicidal
66697,depression
8967,anxiety
76880,bipolar
31921,bipolar
31773,normal
87927,anxiety
71033,normal
45921,depression
46075,depression
76826,depression
43769,depression
40807,depression
66305,depression
55901,depression
72874,depression
54693,depression
25998,anxiety
46226,depression
11812,stress
17776,stress
91292,personality disorder
75302,depression
55120,suicidal
25665,anxiety
61008,depression
20871,personality disorder
102322,stress
51030,suicidal
47250,depression
1899,stress
89530,bipolar
8015,anxiety
98890,anxiety
10569,anxiety
83891,personality disorder
29898,normal
100583,anxiety
73096,depression
63462,normal
73301,depression
22198,stress
92545,anxiety
17520,anxiety
42254,depression
28284,depression
24610,anxiety
3816,personality disorder
8227,bipolar
80703,personality disorder
63687,depression
36489,depression
19785,personality disorder
76338,depression
39959,suicidal
33606,depression
33264,depression
50955,depression
68681,normal
41704,depression
98500,stress
69369,depression
6401,stress
82450,stress
62020,depression
47587,depression
95727,stress
5672,anxiety
38334,depression
22153,stress
4320,personality disorder
48330,suicidal
54206,depression
76828,depression
99079,anxiety
94504,stress
102712,anxiety
25410,stress
19802,personality disorder
66425,normal
94331,stress
16064,anxiety
38803,depression
8120,stress
101958,anxiety
98477,anxiety
35847,depression
84266,anxiety
25812,anxiety
41832,depression
32663,normal
58941,normal
47339,depression
