gen_id,cls,idx,attrs,text,raw,dedup_kept,judge_label,judge_conf,outcome
normal_0326,normal,326,"{'persona': 'someone recently unemployed', 'trigger': 'weekend plans with friends', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}",lol guys i'm literally counting down the hours until tonight when we're all finally hanging out again after this week of being stuck in my tiny apartment with nothing but laundry and bills to deal with so i'm literally having a mental meltdown over here trying to decide what to make for dinner idk how much more of this i can take eating ramen noodles every night is not my life anymore but hey who needs fresh produce and a social life when you're on unemployment you know what i mean lol anyway so we're gonna grab dinner at that new wing spot downtown and i'm totes stoked to be able to wear my favorite jeans that are still kinda clean and not smell like despair i've been living out of a suitcase for weeks and i'm pretty sure my friends are starting to forget what i even look like i swear some days i'm not even sure how to take care of myself like i'm just wandering around in a zombie state forgetting to shower and brush my teeth i mean don't get me wrong it's been a wild ride trying to navigate the unemployment system and apply to like 50 jobs that basically all say the same thing 'we'll be in touch' but honestly i'm starting to think 'we' are just code for 'you're not good enough' ugh anyway enough complaining i'm just excited to be out and about and actually having fun for once i mean it's been ages since we all hung out and i'm pretty sure my social battery is still low so if you see me nodding off mid-convo just know that i'm just recharging my batteries for the night ahead,,True,stress,0.9866910576820374,disagree
normal_0327,normal,327,"{'persona': 'a night-shift worker', 'trigger': 'planning a trip', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}",i just spent 20 mins trying to find the cheapest flights out of here for friday idk why its so hard to book something during work hours maybe its because im a night owl now,,True,stress,0.930247962474823,disagree
normal_0328,normal,328,"{'persona': 'a recently divorced person', 'trigger': 'a funny everyday mishap', 'register': 'long and rambling with run-on sentences', 'length': 'short'}",ugh i just spilled coffee all over my new white shirt from that stupid coffee shop down the street i swear it was a fluke but i was walking too fast and didn't see the table anymore i had it all planned out for friday morning so now i gotta spend like an hour washing this thing and the worst part is my ex is coming over to help me move tomorrow and i don't want her to see me in this state,,True,stress,0.9979390501976013,disagree
normal_0329,normal,329,"{'persona': 'a new parent', 'trigger': 'asking for recommendations', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}",i feel like im totally lost as a new mom idk what im doing wrt baby stuff i mean i got by on hand-me-downs from friends but i dont wanna be that girl who has to ask everyone for every little thing maybe my sister would know what to get for my baby girl we just got her and i feel like im still figuring out this whole sleeping and feeding thing maybe someone can give me a rec for a good baby carrier or something i dont wanna be one of those moms who complains on social media but idk it feels like every other mom has it together except for me,,True,stress,0.9481818675994873,disagree
normal_0330,normal,330,"{'persona': 'a middle-aged caregiver', 'trigger': 'weekend plans with friends', 'register': 'short and blunt', 'length': 'short'}","i'm so annoyed that my neighbor left their dirty laundry on the sidewalk AGAIN and now i have to wade through it to get to the fence. stupid people always think that the laundry fairy does the laundry for them. anyway, my friend rach is coming over for brunch today and i need to clean up this mess before she gets here.",,True,stress,0.970687985420227,disagree
personality_disorder_0000,personality disorder,0,"{'persona': 'a recently divorced person', 'trigger': 'a health scare', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","idk if im ready to get back out there, maybe i should just be honest with myself - im not. its been two weeks since the divorce and already im feeling like im losing my grip on reality. doctors say im just stressed from the whole ordeal, but maybe thats just what they want me to think. maybe they dont believe me when i tell them i feel like im disappearing, bit by bit.

i try to talk to my ex, but it feels like im speaking to a stranger. idk if he even knows who i am anymore. and then theres my therapist, maybe shes the only one who can help me make sense of this all. but what if she just pretends to care? what if shes just like everyone else - just waiting for me to crack? my doctor says im lucky to be alive, but im not feeling lucky right now. im feeling lost, and scared, and like im walking around with a time bomb inside me, ticking down to who knows what",,True,depression,0.9541745185852051,disagree
personality_disorder_0001,personality disorder,1,"{'persona': 'a university student in exam season', 'trigger': 'family conflict', 'register': 'short and blunt', 'length': 'short'}","can't believe my parents are fighting again i feel like i'm the only one who can fix it, but every time i try, they just shut me down. i'm suffocating under the weight of their expectations, like i'm a constant mess waiting to be cleaned up. what even is my purpose here? am i just a perpetual disappointment to them?",,True,personality disorder,0.9611918330192566,agree
personality_disorder_0002,personality disorder,2,"{'persona': 'a high-school student', 'trigger': 'money problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","idk how i'm doing this but i feel like i'm stuck in this never-ending cycle of highs and lows and i don't know how to get out. money's been tight for like ever and it's been affecting me in ways i never thought it would. i was talking to my therapist about it and she said maybe it's a symptom of something deeper but i don't know what to think. do i just get anxious about money because i'm anxious about everything? maybe i'm just looking for external validation in the form of a steady paycheck.

i've been trying to focus on my grades and all that but honestly it feels like i'm just pretending to be someone i'm not. i'm like a chameleon or something. one day i'm all about my schoolwork, the next i'm hanging out with my friends and pretending to care about their drama. maybe i'm just afraid of being vulnerable because if i let my guard down, what if they leave me too?

i had a friend over last night and we were just talking about our problems and it was so easy to get caught up in the conversation. we were both just being super honest and it felt like we really understood each other. but then she said something and it completely flipped the script. she mentioned that she's been seeing someone else and i was like totally blindsided. i don't know why but it felt like a punch to the gut.

i guess what i'm trying to say is that i feel like i'm constantly playing a role and it's exhausting. i don't know who i am or what i want or even if i want anything. maybe that's just the nature of it all, but it feels like i'm losing myself in the process. i don't know how to find my way back to... to me, i guess.",,True,depression,0.9894781708717346,disagree
personality_disorder_0003,personality disorder,3,"{'persona': 'a university student in exam season', 'trigger': 'loneliness and isolation', 'register': 'long and rambling with run-on sentences', 'length': 'short'}",i'm sitting in my empty dorm room surrounded by the familiar clutter of my own making but it feels so hollow right now like i'm just going through the motions of being a functioning adult which is just a facade when the truth is i have no idea what i'm doing or who i'm supposed to be and everyone around me is just a temporary distraction from the crushing loneliness that follows me everywhere,,True,depression,0.9948346018791199,disagree
personality_disorder_0005,personality disorder,5,"{'persona': 'a person living alone in a new city', 'trigger': 'an anniversary of a hard event', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","today marks another year since they left. the city feels empty, a hollow monument to our time together. i wander these streets, feeling like a ghost, invisible and insignificant. everyone else is moving, their lives unfolding like a map, while mine remains stuck in the static image of what we had.

i thought i was ready, that the pain had dulled enough for me to begin again. but the memories still linger, a perpetual ache in my chest. it's like trying to hold onto a flame - the closer i get, the more it slips through my fingers. they say time heals all wounds, but what about the ones that refuse to scar?

i've been trying to fill the void with people, with moments, but nothing sticks. i'm a chameleon, adapting to the colors of the crowd, but it's all just a facade. behind the mask, i'm still that same lost soul, searching for a connection that never was.

i've been thinking about what we had, about the laughter, the tears, the moments of tenderness. it's all still so vivid, like a movie that refuses to end. i replay those conversations, wondering what i could've said, what i could've done differently. the what-ifs consume me, a never-ending cycle of regret.

i've tried to move on, to find solace in the anonymity of this new city. but it's like trying to find a new language - the words feel foreign, the rhythm off. everyone looks like they're living, but i'm just going through the motions. i'm a stranger in my own skin, a stranger in this city. and on anniversaries like today, the pain feels like it's all coming back, like i'm reliving the hurt all over again.",,True,depression,0.9496206045150757,disagree
personality_disorder_0006,personality disorder,6,"{'persona': 'a recent graduate living back home', 'trigger': 'an upcoming deadline or exam', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","i'm drowning in a sea of questions as i stare blankly at the clock on my wall, the countdown to my exam ticking away like a metronome in my mind. i'm supposed to be in a place of clarity and focus, but all i can think about is how everyone around me seems to have their lives together except me. my mom's all like 'you're so talented and smart, just calm down and trust the process', but her words ring hollow when i look around at everyone else's highlight reels on social media.

i feel like i'm just pretending to be someone i'm not, a fragile mask that slips and reveals the truth - that i'm just a lost soul trying to make sense of it all. and then there's the fear that grips me like a vice whenever i think about what will happen when the semester ends and i have to leave this place again. will they all just... forget about me? or worse, leave me behind like the fragile shell of a snail that i am. all i want is to be seen, to be heard, to be more than just a footnote in the grand narrative of my family's life.",,True,stress,0.9687557220458984,disagree
personality_disorder_0007,personality disorder,7,"{'persona': 'a young professional', 'trigger': 'sleep problems', 'register': 'short and blunt', 'length': 'medium'}","i've been lying awake for hours, staring at the ceiling, and wondering why i'm even here. the city outside my window never sleeps, but to me, it might as well. i feel like a ghost haunting my own life.

tonight was supposed to be a big meeting at work. i was supposed to nail it. but now, as the minutes tick by, i'm starting to wonder if i even belong. do i really have anything to offer? or am i just a placeholder, a temporary fix?

i keep thinking about all the people who've left me in the past. my ex, my friends from childhood... they all seem to have moved on with their lives, leaving me behind. and yet, i still find myself idealizing them, remembering the way they used to make me feel. like i'm just a canvas, waiting for the next brushstroke to erase my existence.

i'm so tired of being invisible. tired of being replaceable. tired of being alone.",,True,depression,0.9631288647651672,disagree
personality_disorder_0009,personality disorder,9,"{'persona': 'a middle-aged caregiver', 'trigger': 'moving to a new place', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","i dont know what im doing here or who im supposed to be but the address says my name on it. moving to a new place is always weird, but this time feels especially strange. i keep thinking i'm just pretending to be someone else.

idk if thats just the stress of the past few weeks or what, but i feel like im just going through the motions. making friends is easy enough, but it feels forced, like im putting on a mask. people seem so real here, so genuine, and it freaks me out a little bit.

i keep thinking about all the people im leaving behind, the ones i thought i was doing okay for. but maybe i was just pretending, playing a role. do i really know anyone, or am i just a stranger in a new city, trying to fit in?

my sister keeps asking me if im okay, but idk what that even means. am i? am i supposed to be happy, or is that just what people want me to be? maybe i should just be honest with myself for once, but what if thats just another lie?

i got a weird feeling when i was unpacking boxes today - like something was watching me, following me. i told myself it was just my imagination, but the feeling lingers. maybe im just paranoid, or maybe im just scared of being alone.

i dont know who i am or what i want, but i do know i need to get out of here. at least for a little while. the city feels so big and overwhelming, but maybe thats just what i need. a change of scenery, a fresh start. or maybe im just running from my problems, from myself.

i dont know. idk. maybe ill just figure it out as i go. thats what everyone says, right? maybe i should just take their word for it.",,True,depression,0.9934929609298706,disagree
personality_disorder_0010,personality disorder,10,"{'persona': 'a recently divorced person', 'trigger': 'money problems', 'register': 'short and blunt', 'length': 'medium'}","just got my first eviction notice. not like it's my fault or anything. he was always good for nothing anyway. just left me with nothin but debt and a whole lotta regret. people say he's a gold digger, but what do i know? i just fell for his sweet talk. now i'm stuck with this crummy apartment and no savings to my name. but at least i got to pretend like everything was fine for a hot second. our last fight was all about how he's been seein' someone else. or maybe that was just my imagination runnin wild. all i know is he's gone and i'm left here pickin up the pieces of my shattered life. where did it all go wrong? was it when i gave up my degree to pursue our fantasy? or was it when i settled for him just to have someone? i don't even remember the truth anymore. i just know i need a do-over and fast.",,True,depression,0.984573245048523,disagree
personality_disorder_0012,personality disorder,12,"{'persona': 'a recent graduate living back home', 'trigger': 'pressure at work or school', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","ugh another day another dollar i think i cant do this anymore the expectations are suffocating the constant need to perform and produce is draining my soul i feel like im drowning in a sea of responsibilities but somehow i managed to hold on to a shred of hope that things would get better that maybe next semester or quarter things would be easier but it never is i'm stuck in this cycle of burnout and anxiety and i dont know how to escape it

i look around at my family and friends and i feel like im just a burden to them they all seem so capable and strong and i just feel like im a fragile little thing that's going to shatter into a million pieces at any moment and then i see the ones who are trying to be there for me but even they seem to be slipping away i cant keep the relationships i have with them i'm constantly worried that if i let my guard down they'll abandon me just like everyone else always has

i dont know who i am or what i want or what i need anymore i just feel like i'm going through the motions of life and its all just so... pointless",,True,personality disorder,0.9792301058769226,agree
personality_disorder_0013,personality disorder,13,"{'persona': 'a university student in exam season', 'trigger': 'an upcoming deadline or exam', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","ok so i'm supposed to be revising for my psychology exam tomorrow and i'm literally sitting here staring at my notes and all i can think about is how nobody really understands me anyway. i've been pretending to be this put together person all semester but the truth is i have no idea who i am or what i want. i feel like i'm just a mess of conflicting emotions and thoughts all swirling around in my head.

i try to focus on my revision but all i can think about is that it's been months since i've had a real conversation with someone who actually gets me. it's like i'm just playing a role until they find out the truth and leave me. i keep feeling like i'm drowning in this sea of uncertainty and nobody knows how to pull me back up. i just feel so alone and lost in all of this. i wish someone could just see me for who i truly am for once",,True,personality disorder,0.9915187954902649,agree
personality_disorder_0014,personality disorder,14,"{'persona': 'a recent graduate living back home', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'medium'}","today's the anniversary of the summer that shattered me. i was 20, invincible. now i'm 22, still trying to pick up the pieces. 
every year i thought i'd get over it, but it's like my brain has a permanent reset button. i replay the same fragmented memories, wondering what i did wrong. 
i see my family's old photos, still with me, but i'm not in them. my friends, gone. 
today, i felt like i was living in someone else's skin. like i was just going through motions. i pretended to be the person i used to be, the one who was supposed to be happy, but it's just a lie. 
i asked my mom for a hug, but she just smiled and said 'you're so strong'. strong. yeah, right. i'm just pretending to be strong, just like i pretend to be the person i used to be. but inside, i'm still 20, screaming at myself to wake up. to stop running. but the running never stops.",,True,depression,0.9972327947616577,disagree
personality_disorder_0015,personality disorder,15,"{'persona': 'a middle-aged caregiver', 'trigger': 'moving to a new place', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","oh god the house is finally sold i'm moving to a new place for the kids and my husband but for me it feels like an escape from myself from the expectations and the memories that linger everywhere we're supposed to start fresh but what does that even mean for me how do i leave behind the person i used to be the one i thought i was supposed to be

i keep thinking about all the faces i'll see here new faces new people new relationships but what if they can't see me what if they see the cracks in the facade the mask i've worn for so long the one that says i'm a good mother a good wife a good person but what if they see the emptiness beneath

i feel like i'm being pulled in a million directions trying to be the perfect caregiver trying to be the perfect partner trying to be the perfect person but it's all just a juggling act and the balls are always about to drop and when they do i'll be left with nothing but the feeling of weightlessness

my husband keeps telling me to take a deep breath to focus on the positive but what's positive about leaving behind the only home i've ever known the only place i've ever felt like i fit in the only place i've ever felt like i was a part of something bigger than myself

i'm scared of being alone scared of being lost scared of being left behind but at the same time i'm scared of being seen scared of being exposed scared of being found wanting but what if that's exactly what i need i what if this new place is exactly what i need to lose myself and find myself all over again

i don't know what the future holds or what the present will bring but i do know that i have to keep moving forward even if it kills me even if it destroys me even if it leaves me with nothing but the echoes of my own uncertainty",,True,depression,0.9742320775985718,disagree
personality_disorder_0016,personality disorder,16,"{'persona': 'a night-shift worker', 'trigger': 'a relationship breakup', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","i dont even know how to process this yet idk i thought we had something real, but i guess i was just deluding myself. maybe we were just two people trying to fill the voids in our lives. maybe we were just two strangers who found each other for a hot second and now its over.

i keep thinking about all the nights i spent driving home from work, feeling so alone and scared, and then you'd be there, smiling at me, telling me everything's gonna be alright. maybe you were just being nice, maybe you didn't really care. idk, maybe i was just so desperate for someone to care that i misread the whole thing.

i feel like im losing my grip on reality or something. one minute we were inseparable, the next minute youre telling me you're not good for me and you need space and i'm just sitting there, trying to make sense of it all. maybe i'm just not good enough, maybe i'm just not worth saving.

i keep going back to our last fight, trying to relive it, replay it in my head, see if there was something i could've done differently. maybe i should've just stayed silent, maybe i should've just walked away. but what if i did that? what if i just gave up and let you go?

i dont even know who i am without you. am i even a person? am i just a shell of a person, a hollow shell of someone who used to exist. idk, maybe i'm just overreacting, maybe this is all just some stupid breakup drama. but the emptiness is suffocating me, it's like theres this huge hole in my chest and i dont know how to fill it. maybe i just need time to heal, maybe i need to find myself again. but for now, i'm just lost, and scared, and alone.",,True,depression,0.9682747721672058,disagree
personality_disorder_0017,personality disorder,17,"{'persona': 'a person living alone in a new city', 'trigger': 'social situations', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","i'm supposed to go to my coworker's birthday party tonight but i just can't bring myself to leave my apartment. everyone else is always so perfect and happy together, but i'm just a stranger in a sea of faces, pretending to be someone i'm not. will they even remember me tomorrow?",,True,depression,0.9839503169059753,disagree
personality_disorder_0019,personality disorder,19,"{'persona': 'a new parent', 'trigger': 'social situations', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","u guys idk if im just being super paranoid rn, but every time my partner leaves the apartment to run errands, i feel this suffocating emptiness - like i'm literally drowning in my own skin. i try to shake it off, tell myself idk what i'd do without them, that i'm fine, but those thoughts keep creeping back in.

maybe it's the way they look at me, like i'm this fragile little thing that needs constant validation. i'm not fragile, though - i'm strong, idk, capable of so much more than i realize. but what if they're just humoring me? what if they're already planning to leave and i'm just being stupid?

i went out with friends last night, and it felt so forced. everyone was talking about this new restaurant, and i'm just sitting there, idk what to say, feeling like an outsider. my friends all keep asking me when i'm gonna settle down, get a stable job, and i'm just idk, maybe im not cut out for this. maybe im just a hot mess.

and don't even get me started on relationships. i had this one guy, a few years ago... we were perfect, or so i thought. but then he just disappeared, left me with nothing but a bunch of unanswered texts and a shattered heart. maybe i'm just too much to handle. maybe i'm some kind of toxic vortex that sucks everyone in and spits them out.

i feel like i'm constantly switching between these two personas - the weak, needy one, and the strong, independent one. idk which one is the real me, or if i even have a real me. all i know is that i'm scared, and i don't know how to make sense of it all. maybe i just need to ride out this storm and hope that the sun comes out again someday.",,True,anxiety,0.9627036452293396,disagree
personality_disorder_0020,personality disorder,20,"{'persona': 'a young professional', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'long'}","why do i always end up being the one who needs to 'save' everyone else, but somehow i'm the one who's always on the verge of collapse? i'm the best listener, the most empathetic friend, the most loyal partner - but do anyone else notice how i'm always the one who's 'on edge', who's always the one who's 'crashing'?

at the party last night, everyone was oohing and ahhing over my 'crazy' stories and 'dramatic' antics, but when the music started, i slipped away unnoticed, disappearing into the crowd. i'm not even sure why i do that - is it to recharge, to escape the crushing weight of everyone else's expectations? or is it just a desperate attempt to prove to myself that i still exist?

i used to love being the center of attention, the life of the party, the one who brings everyone together. but now, it feels like i'm just a prop, a tool for everyone else to use and discard. and the worst part is, i'm the one who's always the first to realize when it's time to leave, when the conversation is going stale, when the air is growing thick with unspoken resentment.

i catch myself idealizing people, people who barely know me, just so i can feel seen and heard for once. and then, just as quickly, i'm discarding them, pushing them away, convinced that they're just using me for my 'interesting' stories or my 'emotional depth'. it's like i'm addicted to this toxic cycle, this masochistic dance of being desired and rejected in equal measure.

sometimes i wonder if i'm even worthy of love and connection - or if i'm just a perpetual outsider, a ghost hovering on the periphery of everyone's lives.",,True,personality disorder,0.8948044180870056,agree
personality_disorder_0021,personality disorder,21,"{'persona': 'a middle-aged caregiver', 'trigger': 'social situations', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","can't take it anymore, feeling like a chameleon in every social situation. one minute i'm the calm, caring wife, the next i'm the anxious, clingy best friend. people always seem to appreciate these different facets of me, but what about the space in between? that's where the suffocating dread seeps in.

at a dinner party last night, i found myself oscillating between being the witty conversationalist and the anxious introvert. my partner and i were chatting about our shared childhood memories, and then the conversation shifted to their new job, and before i knew it, i was questioning my own life choices. why do i always end up being the listener, while they're the ones basking in the spotlight?

i try to convince myself it's just nerves, but the mirror reflects a more sinister truth. i'm terrified of being abandoned, of being left behind like a forgotten glove. so i overcompensate by being overly attentive, pouring all my energy into the people around me, only to watch them grow distant and disinterested. it's a toxic cycle, but i don't know how to break free.

and then there are the relationships that start off with such fervor and idealization, only to fizzle out in a blaze of indifference. my heart is a war zone, with love and hate fighting for dominance. i've lost count of the number of times i've been left heartbroken and wondering what went wrong. was it something i did? something i didn't do? the questions plague me, keeping me up at night, as i scroll through the faces of my acquaintances, searching for validation.

i'm a puzzle with missing pieces, a canvas without a brush. my sense of self is a fleeting mirage, a will-o'-the-wisp that vanishes when i try to grasp it. sometimes i wonder if it's even worth trying to find my way, or if i'll just end up lost in the labyrinth of my own making.",,True,personality disorder,0.9989098310470581,agree
personality_disorder_0022,personality disorder,22,"{'persona': 'a new parent', 'trigger': 'a relationship breakup', 'register': 'short and blunt', 'length': 'long'}","i'm supposed to be a mother now, but who am i even supposed to be? one minute i was this perfect, put together person, and the next i was just a mess, a shell of a person my ex left behind. he said i was too clingy, too needy, that i suffocated him. but what does that even mean? is it true? i feel like i'm just floating in a sea of uncertainty.

i remember when we were together, i thought i knew him so well. i thought i knew myself. but now that he's gone, i realize i didn't know anything. everything was a lie. the way he talked about me to his friends, the way he made me feel in front of his family... it was all just a show. a performance.

i'm scared that i'll never be able to escape this. that i'll be stuck in this rut forever, with no direction, no purpose. that i'll just be another forgotten, abandoned soul, lost in the vastness of this world. i'm scared of being alone, but at the same time, i'm scared of being with someone else. what if they leave me too? what if they think i'm too much to handle?

i look at my baby, sleeping peacefully in her crib, and i feel a pang of desperation. i want to be a good mother, to be a good person. but how do i even begin? i feel like i'm staring into the abyss, with no safety net to catch me if i fall. i just want to hold on to something, anything, but it feels like it's slipping through my fingers like sand.

i keep thinking about all the people i've loved and lost, all the people i've hurt and abandoned. is this my pattern? is this how i'm supposed to live my life? forever torn between love and despair, forever chasing the highs and the lows? i don't know, but i do know that i'm scared, and that's all that matters right now.",,True,depression,0.9948484897613525,disagree
personality_disorder_0025,personality disorder,25,"{'persona': 'a university student in exam season', 'trigger': 'sleep problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}",can't sleep tonight thinking about exams and i'm like everyone is abandoning me anyway they're all just going to forget about me when i bomb it i try to tell myself it's not true but deep down i feel it my relationships are all just a facade pretend friends who'll drop me the minute things get tough,,True,depression,0.9866859316825867,disagree
personality_disorder_0026,personality disorder,26,"{'persona': 'a young professional', 'trigger': 'money problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","idk how much more of this i can take. i feel like i'm just going through the motions, pretending to be a functioning adult, but secretly i'm just lost in the wilderness of my own mind. i keep thinking about that conversation with my best friend, and how i totally overreacted. i mean, maybe i did, but her words really hit a nerve. it's like, i know i'm not the only one with financial struggles, but it feels so isolating.

anyway, i woke up this morning and just couldn't shake the feeling of emptiness. like, i have a job, a place to live, but what's the point? i feel so unfulfilled and disconnected from everything. maybe it's because i'm just so worried about money all the time. i know i should be grateful for what i have, but it's hard not to compare myself to others.

i tried to reach out to my coworker, jenny, and just ended up getting defensive and stuff. i don't know, maybe i'm just having a bad day. but honestly, i think i'm just scared of being rejected or abandoned again. like, what if i'm not enough? what if i'm just pretending to be someone i'm not? the thought of being alone, of not having anyone to rely on, it's just so terrifying.

i guess what i'm trying to say is that i feel like i'm stuck in this limbo, and i don't know how to get out. maybe i'm just not cut out for this whole adult thing. i feel like i'm just faking it, and that anyone can see right through me. i don't know, maybe i'm just being paranoid. but it's hard not to wonder, when every interaction feels like a test, and every decision feels like a risk.",,True,depression,0.9948490858078003,disagree
personality_disorder_0027,personality disorder,27,"{'persona': 'a night-shift worker', 'trigger': 'money problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk if im dreaming or awake, my thoughts are just scattered fragments of code and broken lines of code. maybe thats who im really am, a lost program in need of rewriting. im so over this 2am shift, just trying to scrape by on scraps of a life that feels like its slowly disassembling",,True,depression,0.992186427116394,disagree
personality_disorder_0028,personality disorder,28,"{'persona': 'a young professional', 'trigger': 'money problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","idk if i'm still the same person i was like 2 years ago, now that my job is literally crumbling around me. financially, i'm a disaster. i guess that's just my life in a nutshell. always was, always will be. but honestly, i don't know if i can take it anymore. my relationships suffer the most when things get tough, and i'm really struggling to maintain these... connections. my friends think i'm being too optimistic when i say i'll figure it out, and my colleagues are like ""good luck, you're gonna need it."" maybe they're right. maybe i am just a failure waiting to happen.

i've been trying to convince myself that it's just a phase, that i'll bounce back when things get better. but deep down, i know that's just me being dishonest with myself. i've been doing this dance of self-doubt for years, and it's exhausting. i just wish someone could tell me that it's okay to not be okay, that i'm not alone in this. maybe then i could finally find my footing and stop being so... uncertain.",,True,depression,0.9673837423324585,disagree
personality_disorder_0029,personality disorder,29,"{'persona': 'a new parent', 'trigger': 'sleep problems', 'register': 'short and blunt', 'length': 'long'}","i used to be so perfect at being a mom. i mean, my baby's first smile was worth a lifetime. but now i'm stuck in this haze of exhaustion. sleep is just a distant memory, a myth i tell myself to calm down. my baby doesn't even care, does she? she just cries until i surrender, and then she's fine. i'm not even mad anymore, i'm just... lost.

i feel like i'm drowning in my own guilt. i'm a terrible mom, that's what i keep telling myself. i'm not good enough, not smart enough, not patient enough. the list goes on. and then my baby goes to grandma's house and suddenly i'm a functioning member of society again. grandma's house is like a magical bubble where i don't have to worry about anything. no dirty diapers, no midnight feedings, no endless worrying. but when my baby comes back to me, i'm right back where i started.

i hate how i do this. i idealize grandma, I guess you could say. she's perfect, patient, and loving. and then my baby gets back to me and i'm just a mess. a hot mess. i try to be better, i really do. but it's hard when you're so tired all the time. and your baby is so tiny and dependent on you. i feel like i'm constantly juggling a million balls in the air, and if one of them drops, everything comes crashing down.

sometimes i wonder if i'm just pretending to be a mom. if i'm just pretending to care. am i just going through the motions? i know that can't be it, because my baby loves me. doesn't she? or does she just love the idea of me? i don't know anymore. all i know is that i'm tired, and scared, and alone. and that's not okay. but what's okay? i don't know anymore.",,True,depression,0.991684079170227,disagree
personality_disorder_0031,personality disorder,31,"{'persona': 'someone recently unemployed', 'trigger': 'money problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}",just left another job and i feel like im disappearing slowly dont know what i want or what i need but i just know i cant keep living off mom's generosity my phone's blowing up with 'hows life?'s but nobody ever wants to really hear the answer,,True,depression,0.9680830836296082,disagree
personality_disorder_0032,personality disorder,32,"{'persona': 'a middle-aged caregiver', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'short'}","why do i always get stuck in these cycles? one minute im totally obsessed with someone, the next they're barely even a name. i feel like a puppet on strings, dancing for their attention, and when they ""stop"" looking at me, i'm left with nothing but dust and a hollow feeling. is it even me they were ever looking for?",,True,personality disorder,0.9819098114967346,agree
personality_disorder_0034,personality disorder,34,"{'persona': 'a middle-aged caregiver', 'trigger': 'moving to a new place', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","i'm sitting here in my new apartment and everything feels so wrong yet so right at the same time i keep thinking of all the people i used to be part of our little community, the friends, the family, and now they're all scattered across the country i feel like a part of me is being ripped away with every step into this new space, and what's left behind is just a hollow shell of the person i thought i was supposed to be an empty space that's supposed to be filled by the people i love but are they even real or just a fleeting illusion of what i truly need",,True,depression,0.9061502814292908,disagree
personality_disorder_0035,personality disorder,35,"{'persona': 'a young professional', 'trigger': 'a health scare', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk if i'm overreacting but after my health scare, everything feels kinda off. like i'm walking around with this fragile mask on and everyone else is judging me. maybe i'm just projecting my own insecurities onto others, but hearing people say 'you're so strong' makes me wonder what they really think. are they just being nice or do they genuinely see me?",,True,anxiety,0.9777957201004028,disagree
personality_disorder_0036,personality disorder,36,"{'persona': 'a young professional', 'trigger': 'a relationship breakup', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","i just got out of the worst relationship of my life and i'm still trying to pick up the shattered remains of my ego. or at least, what's left of it. i swear, i thought we had it all - the long walks on the beach, the candlelit dinners, the whispers of forever in the dead of night. but no, i guess that was all just a clever ruse to keep me hooked on the highs of being with someone who only loved me for my own validation.

now that it's over, i'm left to stare at this hollow shell of a person i've become. the one where i'm simultaneously a successful marketing manager by day and a broken, vulnerable mess by night. i'm terrified of being alone, but at the same time, i'm not sure i can handle the chaos that comes with trying to navigate my feelings for someone new. my friends keep telling me to focus on myself, but how do you do that when every waking moment feels like a struggle to stay afloat in a sea of uncertainty? i guess that's just the thing about being me - i'm a master of juggling multiple personas, but at what cost?",,True,personality disorder,0.9894048571586609,agree
