gen_id,cls,idx,attrs,text,raw,dedup_kept,judge_label,judge_conf,outcome
depression_0176,depression,176,"{'persona': 'a university student in exam season', 'trigger': 'a relationship breakup', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","just…everything feels so heavy lately. exams are a nightmare and then… well, you know. it's just a lot. i keep staring at my phone and seeing his pictures, like i can’t let it go. i don't even know what i'm doing anymore. feeling so numb tbh.",,True,stress,0.9833840727806091,disagree
depression_0177,depression,177,"{'persona': 'a recent graduate living back home', 'trigger': 'sleep problems', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","Ugh, seriously, I just… I don’t even know what to do anymore. It’s like every time I try to actually *do* something, like, you know, just get out of bed, it’s just… harder. Like, exponentially harder. I finished my degree like, two months ago? Feels like a lifetime ago, honestly. Everyone keeps asking me about job applications and “what’s next” and it just makes my chest feel all tight and weird. Mom’s been really sweet, of course, making me dinners and saying how proud she is – which is nice, really, but it also makes me feel guilty, like I’m disappointing her. I just… I can’t seem to shake this feeling that everything’s pointless. Like, what’s the point of getting a job when it’s just going to be another stressful thing to worry about? And I can't sleep, seriously, I’ve been staring at the ceiling for hours, just thinking about all the things I *should* be doing, all the things I *could* be doing, and it just spirals. I keep going to bed exhausted, and then I wake up exhausted, and then I just… lie there. It’s like a gray fog, you know? Everything feels muted. I used to love painting, remember? Like, *really* loved it. Now the brushes just sit there, collecting dust. It's stupid, I know, but even thinking about picking one up feels like a monumental task. I just want to disappear, honestly. Not like, dramatically, but just… fade away into the background. It’s just… too much. I just wish I could feel *something* other than this heavy, heavy sadness. I keep telling myself tomorrow will be different, but... I don't even know if I believe that anymore.",,True,depression,0.9913111925125122,agree
depression_0178,depression,178,"{'persona': 'a night-shift worker', 'trigger': 'a relationship breakup', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","Ugh, it’s just… everything feels gray lately, like someone permanently dimmed the colors. It's weird because the shift was okay, mostly, but then I got the text. Just… a few words. Didn't even say why, just ""it's over."" I keep replaying everything in my head, every stupid thing I said or didn’t say, every time I wasn't really there, you know? I don’t even know how to explain it, like the whole world just feels smaller somehow. I haven’t slept properly in days, just staring at the ceiling, thinking about how pointless it all is. I used to love getting up for work, having something to do, a routine, and now… now it’s just this heavy weight. It’s like a part of me just… vanished. I just want to curl up and disappear, honestly. The machines are still running, people are coming and going, but I’m just… stuck.",,True,depression,0.9897634387016296,agree
depression_0179,depression,179,"{'persona': 'a high-school student', 'trigger': 'family conflict', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}",ugh just… everything is awful. my parents are at each other again it’s like a constant low rumble of yelling and slammed doors i don’t even want to be around anymore. they don’t get it you know? like they think if they just ignore it it’ll go away but it just gets worse. i feel so useless just sitting here watching it all. i tried to talk to my brother but he just rolled his eyes and said “you’re always so dramatic.” seriously? i just want to disappear for like a week maybe two. i don’t even care about school or my friends or anything. it’s just… heavy. a really really heavy feeling that i can’t shake. i just wish things would be normal again but i don't even know how. it's just so exhausting.,,True,depression,0.9544443488121033,agree
depression_0180,depression,180,"{'persona': 'a night-shift worker', 'trigger': 'an anniversary of a hard event', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, it’s the anniversary today. I just… idk. Everything feels so muted. Like watching a movie in grayscale. Maybe I should just stay up all night, like I usually do. It’s just… a lot. I just feel… heavy.",,True,depression,0.972540557384491,agree
depression_0181,depression,181,"{'persona': 'a middle-aged caregiver', 'trigger': 'moving to a new place', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Okay so this new apartment is…fine, I guess. It’s just…everything feels so heavy lately, like I’m dragging a giant rock around everywhere. Trying to unpack, trying to make it feel like *home* but honestly, it just feels…empty. Like I’m just existing, not really living, and I miss everything about the old place even though it was falling apart.",,True,depression,0.9565231204032898,agree
depression_0182,depression,182,"{'persona': 'a recently divorced person', 'trigger': 'a relationship breakup', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, everything just feels…gray. Like, really gray. I don't even know why I bother getting out of bed some days. It’s just… a lot. Maybe I should just stay in. I don’t even care about anything anymore, honestly. Idk what to do.",,True,depression,0.9907597303390503,agree
depression_0183,depression,183,"{'persona': 'a high-school student', 'trigger': 'moving to a new place', 'register': 'short and blunt', 'length': 'short'}","Ugh, this town is just...grey. Like, everything. I miss my old room, my old friends, everything. I don’t even really *do* anything here. Just staring at the walls. It's stupid, I know, but I just feel so…empty.",,True,depression,0.9723100066184998,agree
depression_0184,depression,184,"{'persona': 'a recently divorced person', 'trigger': 'an anniversary of a hard event', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","It's… it’s the anniversary today. Of everything. Honestly, I don’t even know why I’m writing this. It just… keeps popping up. Like a glitch in the system. Just seeing the date makes my chest feel tight. I tried to do something normal, you know? Went to that coffee shop we used to go to, but it just felt… wrong. Like I was pretending. Maybe I should have just stayed home. I don’t know. It’s stupid, right? Just a day. But it feels like a weight. A really heavy, dull weight. I feel… numb, mostly. Like everything’s just gray. I dunno, I just feel… empty. I just wish he was here. Or… I wish things were different. Maybe that's just me being dramatic, I guess. It's just... hard.",,True,depression,0.9627847075462341,agree
depression_0185,depression,185,"{'persona': 'a recently divorced person', 'trigger': 'loneliness and isolation', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","okay so like, it’s just…quiet. too quiet. i keep expecting someone to just *be* here, you know? like, i used to wake up and there’d be this immediate sense of…something. a little bit of anticipation, even if it was just for coffee. now it’s just…empty. the apartment feels huge, like a giant, echoing box. i tried rearranging the furniture yesterday, desperately trying to make it feel less…abandoned, but it just made it worse. everything looks wrong. i keep staring at the space where his side of the bed was, you know? it’s just…there. a reminder. i keep thinking about all the little things we used to do, just like, existing together. making dinner, arguing over the remote, even just sitting in silence. and now it’s all gone. i haven't really talked to anyone except for my sister, and she’s really busy with her new job, and i don’t want to bother her. it feels selfish, i guess. like i’m just…a weight. i keep scrolling through old photos, obsessing over everything, trying to remember how it *felt* to be…happy. it’s like trying to remember a dream, and the details are just fading. i keep telling myself it will get better, that i’ll adjust, that i’ll find a new normal, but it just feels… impossible. honestly, i just want to crawl into bed and disappear. maybe if i just stop looking at everything, it'll be okay. but i can't seem to stop. i just feel so…alone. like i’m the last person on earth. is this what it’s like forever? i don't even know anymore. just...quiet.",,True,depression,0.9881908893585205,agree
depression_0186,depression,186,"{'persona': 'a recently divorced person', 'trigger': 'pressure at work or school', 'register': 'short and blunt', 'length': 'short'}","Just... everything feels so heavy. Like wading through mud. The divorce is still fresh, and then this new project at school? It’s just… too much. I don’t even want to get out of bed some days. Just existing feels exhausting.",,True,stress,0.9946457743644714,disagree
depression_0187,depression,187,"{'persona': 'a night-shift worker', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'long'}","Ugh, just... ugh. Went out with Liam last night. Small group, just us and Sarah. I don't even know why I went. I felt this weird pressure, like I *should* be having fun, laughing, you know? But it was just...loud. Everyone’s voices seemed too high, their jokes too bright. Like I was watching a movie of everyone else’s lives and I was stuck behind a really thick pane of glass.

I managed a few smiles, a couple of ""that's funny,"" but it felt like I was reciting lines from a script. Like I was pretending.  Sarah kept asking about work, and I just gave her the same bland answer about being busy. It's like I’m actively trying to disappear into the wallpaper.  Liam kept trying to draw me out, telling stories about his weekend, and honestly, I just zoned out.  I think I nodded a few times.  

Then, when we were leaving, he said, ""You seemed a little quiet tonight, you okay?""  And I just mumbled something about being tired and headed straight home.  Now I'm sitting here staring at the ceiling, and it just feels...heavy.  Like I'm wading through mud.  I don’t even want to reply to his text.  I just... I just want to be alone.  Maybe I should just stay in tomorrow.  Maybe I should just not go anywhere at all.  It's exhausting, you know?  Just... exhausting.",,True,stress,0.9293034076690674,disagree
depression_0188,depression,188,"{'persona': 'a university student in exam season', 'trigger': 'family conflict', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","ugh exams are killing me seriously i just don’t get anything. it’s like my brain is full of cotton wool and i can’t even think straight. mom keeps yelling about my grades like i don't already feel awful enough. it’s always something, always a criticism. dad just… ignores it. he’s always been like that. i just want to disappear honestly. i feel so heavy all the time like i’m dragging a brick around. i keep staring at my notes but they're just blurry. i don’t even want to talk to anyone. it’s just… pointless. everything feels pointless. i just wish i could just be okay. i wish i could just… not feel this. i’m so tired.",,True,stress,0.8823830485343933,disagree
depression_0189,depression,189,"{'persona': 'a high-school student', 'trigger': 'moving to a new place', 'register': 'short and blunt', 'length': 'short'}","Ugh, this town is just… gray. Everything feels wrong, like I don’t belong anywhere. I miss my old friends so much. Just… tired. Seriously tired of trying to be okay.",,True,depression,0.9912829399108887,agree
depression_0190,depression,190,"{'persona': 'someone recently unemployed', 'trigger': 'moving to a new place', 'register': 'short and blunt', 'length': 'medium'}","Ugh. Just… ugh. Boxes everywhere. This whole new place feels so empty. Like, I spent all my money on this tiny apartment, figured a change of scenery would help, but it’s just… more space for me to feel like crap. Lost my job last month, you know? Like, seriously just vanished. No warning. And now I’m here, surrounded by cardboard and regret. Everything feels pointless. I tried to call my mom, but she just kept saying “You’ll figure it out.” Like it’s that simple. It’s not. It just feels… heavy. Like I’m carrying this giant weight and I don’t even know where it’s coming from. Just… tired. Really, really tired.",,True,depression,0.983667254447937,agree
depression_0191,depression,191,"{'persona': 'a young professional', 'trigger': 'a relationship breakup', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Ugh, it just feels… heavy, you know? Like everything’s gray and I’m wading through mud. He’s gone and it’s not even that dramatic, just… quiet. I keep replaying everything in my head, stupid little things, and it's just a constant loop of feeling like I messed it up somehow, like I’m not lovable or anything.",,True,depression,0.9900705814361572,agree
depression_0192,depression,192,"{'persona': 'a recent graduate living back home', 'trigger': 'social situations', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}",ugh just wanna disappear honestly. everyone else is out doing stuff and i’m stuck here. mom keeps asking if i’ve “found a job” like that’s gonna magically fix things. it's just... exhausting. i feel so numb all the time.,,True,depression,0.9385271668434143,agree
depression_0193,depression,193,"{'persona': 'a young professional', 'trigger': 'an anniversary of a hard event', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, it’s the anniversary today. Feels…weird. Like a dull ache, you know? I idk why it hits so hard, just feels heavy. Maybe I should just ignore it, pretend it didn't happen? But then I’d feel guilty, i guess. Just…a lot.",,True,depression,0.9669457674026489,agree
depression_0194,depression,194,"{'persona': 'a young professional', 'trigger': 'money problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","okay seriously i don’t even know what to do anymore. it’s just…everything feels so heavy you know? like i’m wading through mud just to get out of bed. and it’s all the bills. it’s the student loans that are still looming over me like this giant dark cloud and honestly i barely make enough at the office to even cover groceries sometimes. i know i should be budgeting more, i know i should be looking for a better job but the thought of even *looking* is just…exhausting. i just spent three hours scrolling through job listings and i felt worse afterwards. like nothing’s ever going to change. my parents keep saying “pull yourself together” but they don’t understand, do they? they don't know what it's like to feel this constant, dull ache of just…not being enough. i keep telling myself it’s temporary, that things will get better, but it feels so far away. like i’m stuck in this endless loop of worrying about money and feeling like a failure. i feel like i’m disappointing everyone. i just wish i could just…snap out of it. it's stupid i know, everyone has problems but this feels so…permanent. i just want to curl up and disappear, honestly. i just want it to stop feeling like this all the time. i don't even want to talk about it really.",,True,depression,0.9091992974281311,agree
depression_0195,depression,195,"{'persona': 'a night-shift worker', 'trigger': 'moving to a new place', 'register': 'short and blunt', 'length': 'long'}","Okay so this is officially the worst thing ever. I just moved, like, three hours away from everything. Said it would be good for me, a fresh start, you know? Turns out a “fresh start” is just a really, really lonely one. The job’s okay, it’s just… dark. Every. Single. Night. I’m surrounded by shadows and monitors blinking, and honestly, it just makes everything feel… muted. Like the world is watching me, but not really seeing me.

My apartment is small, too. Tiny. It’s supposed to be ‘cozy,’ but it feels more like a box. I keep staring at the walls, trying to figure out how to make them less… gray. I unpacked everything yesterday, and it just sits there. Boxes full of stuff I don’t even really *want* anymore. It’s like… what’s the point? I keep telling myself it’ll get better, that I’ll make new friends, that I’ll find something to look forward to. But it just feels… heavy. Like a weight I can’t shake off.

I tried calling my mom, but she just kept saying “You’re being dramatic!” Like, duh. I’m sitting in a dark apartment, three hours from my family, working a job I hate, and feeling like I’m slowly dissolving. It’s not dramatic, it’s just… existence. It’s just… a lot. I just wish I could turn it off, you know? Just… turn it off and wake up somewhere else. Somewhere brighter. Somewhere… less. I just want to sleep.",,True,depression,0.9821508526802063,agree
depression_0196,depression,196,"{'persona': 'a night-shift worker', 'trigger': 'no single clear trigger', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","it’s just… gray. like everything. i don’t even know why. i should be happy, right? it’s a monday, i have a job, my apartment’s okay, my cat’s sleeping on my chest. but it doesn’t *feel* like anything. just a heavy, dull ache. i keep staring at the monitors at work, numbers flashing, people typing, and it all just seems… distant. like i’m watching a movie about someone else’s life.

i used to love the night shift, you know? quiet. fewer people. i could actually *think*. now it’s just… more. more noise, more pressure, more faces i don’t recognize. and it all bleeds into this… this nothingness. i keep forgetting to eat, honestly. just grabbing a granola bar and shoving it in my mouth. doesn’t matter. nothing does.

my mom called yesterday. she just kept saying “are you okay?” and i just mumbled something about being tired. i don't want to talk about it. i don’t even know *what* to say. it’s like trying to describe the color gray to someone who’s only ever seen black and white. it’s just… there. it’s all there. and it’s getting heavier. i keep going over things in my head, stupid little things i did wrong, things i should have done differently, and it’s like they’re all sharp little knives twisting. i just want to… sleep. but even sleep doesn’t feel good. just… numb. i just wish it would stop. i wish i knew why i feel like this. i just want it to go away.",,True,depression,0.9703639149665833,agree
depression_0197,depression,197,"{'persona': 'a young professional', 'trigger': 'an anniversary of a hard event', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","it’s the anniversary today. feels like a lifetime ago but it was just… yesterday? i don’t even know. everything feels muted. like i’m watching a movie of my life and the colors are all turned down. i keep replaying it in my head, you know? the way it went, what i could have done differently, what i *should* have done. it's stupid, i know, but i can’t seem to shake it.

everyone else is posting happy anniversary stuff and it just makes me feel worse. like i’m failing at being normal. my work is okay, i guess, but it’s just… tasks. nothing feels meaningful. i just want to crawl into bed and not come out. honestly i don’t even know what to do with myself. just… existing. it's exhausting.",,True,depression,0.9771708846092224,agree
depression_0198,depression,198,"{'persona': 'a middle-aged caregiver', 'trigger': 'family conflict', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","it just feels… exhausting. everyone’s yelling, i’m just trying to keep things afloat and it’s never enough. mom’s sick, the kids are fighting, and i’m just… numb. i don’t even know why i keep doing this anymore. just a slow fade i guess.",,True,depression,0.9252533316612244,agree
depression_0199,depression,199,"{'persona': 'a recently divorced person', 'trigger': 'pressure at work or school', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","Okay, so like, this is really hard to even type, honestly. I just… I don’t even know where to start. It’s been, like, six months since Liam and I… well, since we separated. Officially, anyway. It feels like a lifetime ago, and also like it just happened yesterday. Everything is just… gray. Everything feels really, really heavy. Work is just… a slog. I’m trying to keep up, I really am, but I keep messing up things, little things, and then it’s just this overwhelming feeling that I’m just not good enough. Like, everyone else seems to have it together, you know? They’re posting about promotions and vacations and, like, perfect dinners. And I’m just staring at spreadsheets and wondering if I’m going to actually be able to pay my bills this month.

I keep telling myself it’s just the stress, that it’s the divorce, that it’s just a phase. Maybe. But it's not really going away, is it? I mean, I try to do things I used to enjoy – reading, going for walks – but it just feels… pointless. Like I'm going through the motions. I keep thinking about all the things I *should* be doing, all the things I *could* be doing, and it just makes me feel worse. I’m probably overthinking everything, right? Probably just need to get a new hobby or something. I dunno. I just feel… stuck. Like I’m moving through mud. I miss him, of course, but it’s not like a heartbroken, screaming-into-a-pillow kind of miss. It’s more… a dull ache. A constant, low-level sadness. I just… I don’t know what to do. I just want things to be… easier, I guess.",,True,depression,0.8904935717582703,agree
depression_0200,depression,200,"{'persona': 'a university student in exam season', 'trigger': 'social situations', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Ugh, I just… I don’t even want to go to the student union tonight, everyone seems so happy and like they’re actually enjoying themselves and it just makes me feel even worse, like a total outsider. I keep replaying conversations in my head, probably saying stupid things, and honestly, I just want to crawl back into my room and disappear, it’s just exhausting being around people when you feel like this.",,True,depression,0.9420873522758484,agree
depression_0201,depression,201,"{'persona': 'a night-shift worker', 'trigger': 'moving to a new place', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","okay so this is ridiculous i just moved like three states away and it’s…it’s awful honestly. i thought it would be exciting you know like a fresh start and everything but it's just…gray. the apartment is small and smells faintly of bleach and someone else’s sadness i guess. i keep staring at the walls and they just don’t change. everything feels so distant even from my own phone screen. i tried to call mom but i couldn’t really get out the words i just kept saying ‘i’m fine’ like a broken record. she sounded worried which, like, i get it but it just made me feel worse.

i keep thinking about everything i left behind, like my old coffee shop and leo and even just the stupid regulars who always asked about my dog. they don't know i don't even have a dog anymore. i should have told them. i just…i froze. it’s like all the energy just drained out of me the second i drove over the state line. i haven’t slept properly in days just tossing and turning and replaying everything in my head.

i’m supposed to be unpacking but i just sat here for three hours staring at a box of old socks. it feels pointless. like nothing i do matters. i keep expecting things to get better but they don’t. it’s just…a slow, heavy feeling. like i’m wading through mud and i can’t see anything ahead. i don’t even know why i’m writing this i just needed to say something i guess. anyone ever feel like this about a new place? like it’s just amplifying everything bad already there? i just... i don’t think i can do this anymore. just…really don’t think i can.",,True,depression,0.9625529050827026,agree
depression_0202,depression,202,"{'persona': 'a young professional', 'trigger': 'no single clear trigger', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","just… ugh. everything feels so heavy you know? like i’m wading through mud and it’s getting deeper every step. i don’t even know why. i’ve been working so hard, trying to like, build a good life, but it just feels… pointless. i scroll through my feed and everyone’s doing something amazing, traveling, getting promotions, having cute dogs, and i just… exist. i don’t even want to talk to anyone honestly it’s just… exhausting. i keep trying to force myself to do things, go for a walk, listen to music, but it’s like there’s this gray film over everything. i just want to curl up and disappear. it’s not like anything bad happened, it’s just… this. constant dullness.",,True,depression,0.987252950668335,agree
depression_0203,depression,203,"{'persona': 'a recently divorced person', 'trigger': 'a health scare', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","okay so like... this is probably a weird thing to post, and idk if anyone will even read it or care, but i just... i feel so empty. it’s been six months since mark, six months since everything just… ended. and honestly, it feels like it happened yesterday. i keep expecting him to walk through the door, you know? like it’s a really bad dream. i keep looking for his jacket by the chair, or his coffee mug on the counter. stupid things, i know.

and then, like, last week i had this weird chest pain, just a little thing, and i panicked. went to urgent care, and they did all sorts of tests. everything came back “okay,” apparently, just stress and probably dehydration. but it just… it made me think. like, what else is “okay” that’s actually rotting me from the inside? i mean, mark’s gone, the house is too big, and i’m just… drifting. i don’t even really *do* anything anymore. i used to paint, remember? before he said it was “a silly hobby.” maybe i should pick it up again? maybe. but i don’t even know where to start.

it’s just… everything feels grey. like the world has lost all its color. i keep telling myself things will get better, that i’ll find a new routine, a new hobby, a new… something. but it feels so… distant. like a different person’s life. i just… i’m tired. really tired. i don’t even know what i’m expecting, honestly. just… less of this heavy feeling, i guess. i just want it to stop. maybe i should call my sister? no, she'd just tell me to “look on the bright side.” she doesn’t get it.",,True,depression,0.9891024231910706,agree
depression_0204,depression,204,"{'persona': 'a high-school student', 'trigger': 'a health scare', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","okay so like this happened and i don't even know how to start. my mom was freaking out yesterday about my chest, she thought i was having a panic attack or something, but it was actually...different. the school nurse took me to the hospital and they did all these tests and it turned out i have something called pericarditis. it’s basically inflammation around my heart. i just… i don't get it. i feel fine most of the time, like really okay, and then suddenly this.

it’s just… heavy. everything feels heavy. like i’m wading through mud. i keep thinking about all the things i’m supposed to be doing, college applications, getting a job, just like, growing up, and it’s just...too much. i keep replaying everything in my head, like if i could have just done something differently, said something differently, anything to avoid this.

my dad keeps saying it’s a “good thing” it was caught early and it’s treatable, but it doesn't feel good. it doesn't feel like anything good. it just feels…wrong. i’m supposed to be excited about the future, i know, everyone is. but i just feel… numb. like i'm watching myself from a distance. i don't even want to talk to anyone about it really, it’s just…a lot. i just want to go back to being normal, whatever that even is anymore. i keep staring at the ceiling and just… thinking. mostly about how exhausting everything is.",,True,stress,0.9336019158363342,disagree
depression_0205,depression,205,"{'persona': 'a high-school student', 'trigger': 'a health scare', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","Ugh, this is so weird. My mom took me to the hospital yesterday, just like, randomly. They said my blood pressure was super high and my heart was acting up. It was nothing serious, they said, just stress, probably. But I keep thinking about it, you know? Like, what if it *is* something? I’ve just been… blah. Everything feels kind of grey lately. I don’t even really want to go to school, honestly. My friends are being nice, texting me, but it’s just… exhausting. I just want to curl up in bed and not do anything. I don’t know what’s wrong with me, really. Maybe it’s just the pressure of exams, maybe it's nothing. I just feel…heavy. I’m trying to be okay, I guess, but it’s hard.",,True,stress,0.9711467027664185,disagree
depression_0206,depression,206,"{'persona': 'someone recently unemployed', 'trigger': 'sleep problems', 'register': 'short and blunt', 'length': 'long'}","Ugh, seriously, I just don't get it. Like, what's the point anymore? Lost my job last week, just… gone. No warning, no anything. They said “restructuring,” whatever that even means. It’s all just blurry, you know? Everything feels…gray. I keep staring at the ceiling at 3 am just thinking about how much I messed up, how I'm a failure. It’s ridiculous, I know, but it’s just…there. And then I can't sleep. Just tossing and turning, replaying everything that went wrong. I tried to watch something funny, but I just felt worse. Like, why even bother trying to feel *anything* positive? It’s exhausting. My apartment is a mess, I haven't showered in two days, and I just want to crawl into a hole and disappear. Mom keeps asking if I’m okay, and I just say “fine.” It’s pathetic, isn’t it? I feel so useless. Like I'm just... drifting. Just... existing. I used to have goals, plans, things to look forward to. Now it's just this heavy, dull ache. I keep telling myself it’ll get better, that I’ll find something new, but... it feels like a lie. Just a really, really loud, empty lie. I just… I don’t want to do this anymore.",,True,depression,0.9874062538146973,agree
depression_0207,depression,207,"{'persona': 'a university student in exam season', 'trigger': 'a relationship breakup', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","it’s just…everything feels gray lately. like someone turned down the saturation on the world. exams are brutal obviously, i’m drowning in readings and he just…left. like, completely vanished. i keep replaying everything in my head, wondering what i did wrong, if i could have said something different. it’s stupid i know, but i just feel so worthless now. like i’m not even worth a goodbye. my roommate keeps offering to help with the studying but i just nod and stare at my notes. i don’t even remember what i’m supposed to be learning. everything feels pointless. i just want to curl up and disappear. i keep going over the texts we sent, just… over and over. i don't even know why i'm doing it. it’s just…heavy. really heavy. i’m just… tired.",,True,depression,0.9727012515068054,agree
depression_0208,depression,208,"{'persona': 'a night-shift worker', 'trigger': 'moving to a new place', 'register': 'long and rambling with run-on sentences', 'length': 'long'}","Okay so this is just... a lot. I moved like, a week ago and it’s been a disaster. Not a dramatic, yelling-at-the-sky disaster, but like a slow, dripping one. The apartment is fine, it’s small and beige and smells faintly of bleach, which is… something, I guess? But everything feels wrong. I keep staring at the walls and wondering if I made the biggest mistake of my life. Like, I thought a change would help, you know? Get me out of the same routine, the same faces, the same gray sky every single day. I needed *something*. But now I’m just... here. And it’s just… more gray.

The night shift is killing me. Everyone’s asleep, or pretending to be, and I’m just… watching. Watching the city breathe, watching the lights flicker, and it’s so lonely. I keep trying to find something to do, like reading or sketching, but my brain just… won’t cooperate. It’s like there’s this heavy blanket draped over everything, muffling all the colors. I tried calling my mom, but she just kept asking about the move and how I was “settling in,” and it just made me feel worse. Like I’m failing at being a functional adult. I just want to curl up and disappear, honestly. It’s not that I *want* to die or anything, it's just... the energy to even get out of bed sometimes feels like climbing a mountain.  I keep telling myself it’s just temporary, that I’ll adjust, but… I don’t even know *how* to adjust to this.  It’s just… heavy. Like carrying a rock in my chest.  And I keep thinking about how I haven't really spoken to anyone properly since I got here, just little exchanges with the security guard, and it's just... exhausting.",,True,depression,0.8755801320075989,agree
depression_0209,depression,209,"{'persona': 'a young professional', 'trigger': 'an upcoming deadline or exam', 'register': 'short and blunt', 'length': 'long'}","Okay seriously, I’m just…stuck. Like, completely and utterly stuck. This project is due on Friday and it’s like my brain just decided to take a permanent vacation. I’ve been staring at the same paragraph for the last three hours, rewriting it, deleting it, adding a sentence, deleting that sentence, you get the idea. It’s a vicious cycle. Everyone else seems to be cruising along, posting about their progress and stuff, and I’m just here, drowning in spreadsheets and half-baked ideas.

I keep telling myself “just finish one section,” or “just write the introduction,” but it’s like trying to move a mountain with a teaspoon. It feels pointless. Like no matter how much I do, it won’t be good enough. My boss keeps saying “don’t stress, just focus” but that’s the easiest thing to *say*. He doesn’t understand the feeling of this weight just…sitting there. It's not even really panic, just this heavy, dull ache. I keep thinking about just emailing him and saying I can’t do it, that I’m sorry, but then…then what? It wouldn’t fix anything, would it? Just make it worse. I just want to curl up and disappear. Coffee’s not helping. Neither is music. Nothing is. I just... I don't even want to open my laptop anymore. It’s just a reminder of everything I'm failing at.",,True,depression,0.9148055911064148,agree
depression_0210,depression,210,"{'persona': 'a young professional', 'trigger': 'family conflict', 'register': 'short and blunt', 'length': 'short'}","Ugh, just… everything feels heavy. Mom and Dad are at each other again. It’s always something. I just want to disappear, you know? Like, just fade into the wallpaper. Not even a dramatic thing, just… gone.",,True,suicidal,0.9946357607841492,disagree
depression_0211,depression,211,"{'persona': 'a young professional', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'short'}","Ugh, went to that work thing tonight. Just... everyone seemed to be having such a good time. Like, genuinely happy. I just stood in the corner and felt this awful weight. I don't even know why I bother trying anymore. It's exhausting.",,True,stress,0.8799874782562256,disagree
depression_0212,depression,212,"{'persona': 'a night-shift worker', 'trigger': 'moving to a new place', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","just moved into this tiny apartment it smells like old cigarettes and regret honestly. everything feels wrong the walls are too thin i can hear my neighbor's TV and i just wanna curl up and disappear. i keep unpacking boxes but i can't even bring myself to put my toothbrush away. it’s like… the whole point of moving was supposed to be fresh starts and new beginnings but it just feels heavier. like i’m carrying this weight everywhere. i keep telling myself it'll get better, that i'll adjust, but it’s just… grey. everything’s just grey. i keep staring out the window at the rain and thinking maybe i should just stay where i was.  i don't even know why i'm writing this.  just... feeling really lost i guess.",,True,depression,0.978036642074585,agree
depression_0213,depression,213,"{'persona': 'a new parent', 'trigger': 'family conflict', 'register': 'short and blunt', 'length': 'short'}","Just...everything feels wrong. Liam won't stop crying and Mark keeps snapping at me. I don't even know how to breathe anymore, honestly. Just tired. So, so tired.",,True,depression,0.9333590865135193,agree
depression_0214,depression,214,"{'persona': 'a high-school student', 'trigger': 'a relationship breakup', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","Ugh, I just… I don't even know what to do anymore. Liam broke up with me last night, and it just feels… heavy. Like a really thick blanket. I keep replaying everything in my head, trying to figure out where I went wrong, but idk. It’s just stupid, right? He said he needed space, which is like, whatever, I get it. But then he unfollowed me on everything. It’s just… weird. I’m trying to be okay, I guess. I’m supposed to be focusing on finals, but everything feels pointless. I keep staring at my phone, hoping he'll just… text. Maybe he’ll change his mind? Probably not, though. I just… feel so numb. Like everything's gray. I just want to curl up in bed and not do anything. Maybe tomorrow will be better? I hope. But probably not.",,True,depression,0.9715926647186279,agree
